method,sc_folder,day,num_scenarios,num_stages,in_sample_prediction,path,num_nodes,num_tree_stages,num_leaf_nodes,avg_nodes_per_stage,max_nodes_per_stage,avg_leaf_group_size,max_leaf_group_size,prob_min,prob_max,prob_std,prob_entropy_norm,effective_num_scenarios
dif_ren,120,11,120,102,True,/users/delfos/aina/secoem-VSS/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_11.json,5780,103,97,56.116504854368934,97,1.2371134020618557,9,0.008333333333333333,0.075,0.007825889923035555,0.9672260102398783,61.53846153846155
dif_ren,120,12,120,102,True,/users/delfos/aina/secoem-VSS/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_12.json,6852,103,100,66.52427184466019,100,1.2,5,0.008333333333333333,0.041666666666666664,0.005527707983925666,0.9779805504046891,76.59574468085106
dif_ren,120,13,120,102,True,/users/delfos/aina/secoem-VSS/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_13.json,5881,103,104,57.09708737864078,104,1.1538461538461537,6,0.008333333333333333,0.05,0.00619842295058132,0.9754304436873954,73.46938775510203
dif_ren,120,14,120,102,True,/users/delfos/aina/secoem-VSS/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_14.json,6720,103,101,65.24271844660194,101,1.188118811881188,4,0.008333333333333333,0.03333333333333333,0.00449802414865974,0.9835065110953783,83.72093023255812
dif_ren,120,15,120,102,True,/users/delfos/aina/secoem-VSS/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_15.json,6491,103,107,63.019417475728154,107,1.1214953271028036,4,0.008333333333333333,0.03333333333333333,0.004061808352151183,0.9865211651765675,89.99999999999999
dif_ren,120,16,120,102,True,/users/delfos/aina/secoem-VSS/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_16.json,6075,103,106,58.980582524271846,106,1.1320754716981132,5,0.008333333333333333,0.041666666666666664,0.004139134144996285,0.9865137735541831,88.88888888888887
dif_ren,120,17,120,102,True,/users/delfos/aina/secoem-VSS/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_17.json,7258,103,99,70.46601941747574,99,1.2121212121212122,5,0.008333333333333333,0.041666666666666664,0.005462956477975741,0.9782217259626351,76.59574468085104
dif_ren,120,18,120,102,True,/users/delfos/aina/secoem-VSS/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_18.json,7140,103,104,69.32038834951456,104,1.1538461538461537,6,0.008333333333333333,0.05,0.004871373126144445,0.9832218011330978,82.75862068965519
dif_ren,120,19,120,102,True,/users/delfos/aina/secoem-VSS/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_19.json,6525,103,103,63.349514563106794,103,1.1650485436893203,6,0.008333333333333333,0.05,0.005700296101556162,0.9782802495128785,76.59574468085104
dif_ren,120,2,120,102,True,/users/delfos/aina/secoem-VSS/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_2.json,6496,103,101,63.067961165048544,101,1.188118811881188,7,0.008333333333333333,0.058333333333333334,0.006498801540434067,0.9738050195053907,70.58823529411764
dif_ren,120,20,120,102,True,/users/delfos/aina/secoem-VSS/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_20.json,6705,103,97,65.09708737864078,97,1.2371134020618557,7,0.008333333333333333,0.058333333333333334,0.008183637940968975,0.9626446405626582,59.50413223140496
dif_ren,120,21,120,102,True,/users/delfos/aina/secoem-VSS/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_21.json,7595,103,103,73.7378640776699,103,1.1650485436893203,4,0.008333333333333333,0.03333333333333333,0.004658957944623939,0.9831087630294989,83.72093023255812
dif_ren,120,22,120,102,True,/users/delfos/aina/secoem-VSS/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_22.json,6050,103,105,58.737864077669904,105,1.1428571428571428,6,0.008333333333333333,0.05,0.005323971374999499,0.9802631824457843,80.0
dif_ren,120,23,120,102,True,/users/delfos/aina/secoem-VSS/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_23.json,5641,103,99,54.76699029126213,99,1.2121212121212122,9,0.008333333333333333,0.075,0.00880585645159732,0.9602379465071696,56.25
dif_ren,120,24,120,102,True,/users/delfos/aina/secoem-VSS/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_24.json,6303,103,104,61.19417475728155,104,1.1538461538461537,5,0.008333333333333333,0.041666666666666664,0.005514311068617068,0.9786082905519646,78.26086956521739
dif_ren,120,25,120,102,True,/users/delfos/aina/secoem-VSS/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_25.json,7011,103,98,68.06796116504854,98,1.2244897959183674,6,0.008333333333333333,0.05,0.00635881601899317,0.9734464602316457,70.58823529411764
dif_ren,120,26,120,102,True,/users/delfos/aina/secoem-VSS/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_26.json,6888,103,103,66.87378640776699,103,1.1650485436893203,8,0.008333333333333333,0.06666666666666667,0.006475525179211567,0.9753011631235117,71.28712871287127
dif_ren,120,27,120,102,True,/users/delfos/aina/secoem-VSS/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_27.json,6589,103,100,63.970873786407765,100,1.2,6,0.008333333333333333,0.05,0.00565194165260439,0.9781058108298317,75.78947368421052
dif_ren,120,28,120,102,True,/users/delfos/aina/secoem-VSS/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_28.json,7164,103,100,69.55339805825243,100,1.2,5,0.008333333333333333,0.041666666666666664,0.006123724356957944,0.9748894822856166,72.72727272727272
dif_ren,120,29,120,102,True,/users/delfos/aina/secoem-VSS/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_29.json,5771,103,100,56.029126213592235,100,1.2,7,0.008333333333333333,0.058333333333333334,0.006666666666666667,0.9724536748589429,69.23076923076921
dif_ren,120,3,120,102,True,/users/delfos/aina/secoem-VSS/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_3.json,6696,103,99,65.00970873786407,99,1.2121212121212122,9,0.008333333333333333,0.075,0.0077009851929176285,0.9682909803128468,62.60869565217391
dif_ren,120,30,120,102,True,/users/delfos/aina/secoem-VSS/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_30.json,6045,103,96,58.689320388349515,96,1.25,9,0.008333333333333333,0.075,0.008419691425682042,0.9623229231194507,58.064516129032256
dif_ren,120,31,120,102,True,/users/delfos/aina/secoem-VSS/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_31.json,6927,103,98,67.25242718446601,98,1.2244897959183674,8,0.008333333333333333,0.06666666666666667,0.007484925539001831,0.968123018754539,63.71681415929205
dif_ren,120,4,120,102,True,/users/delfos/aina/secoem-VSS/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_4.json,6333,103,103,61.48543689320388,103,1.1650485436893203,10,0.008333333333333333,0.08333333333333333,0.007969152989991264,0.968185450500574,61.538461538461526
dif_ren,120,5,120,102,True,/users/delfos/aina/secoem-VSS/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_5.json,6918,103,99,67.16504854368932,99,1.2121212121212122,6,0.008333333333333333,0.05,0.005835464650652193,0.976449420323972,74.22680412371132
dif_ren,120,6,120,102,True,/users/delfos/aina/secoem-VSS/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_6.json,5639,103,92,54.74757281553398,92,1.3043478260869565,8,0.008333333333333333,0.06666666666666667,0.00965428448874944,0.9539382269128427,51.42857142857143
dif_ren,120,7,120,102,True,/users/delfos/aina/secoem-VSS/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_7.json,6935,103,105,67.33009708737865,105,1.1428571428571428,5,0.008333333333333333,0.041666666666666664,0.005323971374999498,0.9796868041499551,80.0
