96 91.8747
154 81.0816
212 0
39 31.7279
97 0.327719
155 66.8399
213 0
40 31.689
98 0
156 57.7414
214 0
41 40.1151
99 0.32977
157 58.2214
215 0
42 37.489
100 0
158 57.1938
216 0.881969
43 30.1514
101 51.2101
159 56.2789
217 5.61166
44 8.70625
102 67.7729
160 52.3207
218 0
45 8.61512
103 67.2976
161 63.2475
219 0
46 7.88372
104 67.0497
162 89.896
220 5.30509
47 7.45415
105 64.235
163 95.9298
221 42.3436
48 8.263
106 65.5654
164 80.7001
222 0.31109
49 38.3722
107 64.3145
165 0.433928
223 0
50 59.177
108 65.3246
166 0.1787
224 549.487
51 46.9593
109 88.3829
167 0.427063
225 20.5733
52 38.8685
110 94.1913
168 0.2358
226 0
53 35.0432
111 87.0084
169 0.404359
227 0
54 42.7708
112 79.8112
170 0.2619
228 0.673878
55 57.1592
113 77.2385
171 0.385236
229 2.13413
56 63.4174
114 77.485
172 0.2683
230 1.31434
57 84.8986
115 67.5666
173 42.4455
231 2.52604
58 92.729
116 61.2577
174 43.9169
;


param ScenO :=
1 85.57
59 83
117 60.21
175 62
2 86.04
60 64
118 64
176 56
3 82.85
61 61.12
119 88.55
177 58.14
4 80
62 61
120 94.34
178 80.48
5 76.44
63 57.98
121 0.444
179 90
6 75.16
64 57.23
122 0
180 96.93
7 78.97
65 58.47
123 0.496
181 90.21
8 83
66 66.03
124 0
182 0.16
9 90.98
67 85.56
125 0.523
183 0.605
10 90
68 92
126 0
184 0.22
11 76.44
69 92.93
127 84
185 0.461
12 58
70 92.18
128 55.16
186 0.252
13 54.12
71 91.1
129 53.78
187 0.256
14 54
72 89.89
130 73
188 0.278
15 50.98
73 83
131 99.84
189 0.005
16 50.24
74 75.54
132 100.99
190 0.213
17 51.47
75 72.12
133 84.08
191 0
18 58.15
76 69.87
134 66.7
192 0.127
19 80.5
77 66.05
135 62.23
193 0
20 90
78 68.2
136 64
194 91.86
21 90.93
79 69.87
137 58.62
195 88.8
22 90.3
80 80
138 57.77
196 79.99
23 88.36
81 91.59
139 56.62
197 71.56
24 82.89
82 94.34
140 60.25
198 0.169
25 14.64
83 84.44
141 81.5
199 0
26 11.72
84 78.89
142 90
200 0.17
27 31.16
85 60.26
143 91.93
201 0
28 21.52
86 61.7
144 0.55
202 0.133
29 39
87 60
145 0
203 0
30 39
88 62.23
146 0.574
204 0.111
31 39
89 60
147 0
205 0
32 14.4
90 66.87
148 0.56
206 0.135
33 14.56
91 82.5
149 0.052
207 0
34 39
92 90.11
150 0.454
208 0.247634
35 22.72
93 91.53
151 0.323
209 0.30881
36 55.52
94 90.41
152 106.53
210 0.400121
37 45.04
95 90.46
153 120
211 0.458625
38 55.84
96 82.89
154 85.99
212 0.424647
39 49.2
97 0.343
155 69.6
213 0.56852
40 49.12
98 0
156 64.94
214 0.048246
41 49.68
99 0.38
157 64
215 0.094699
42 59.32
100 0
158 60.21
216 0.387228
43 30.84
101 84
159 60.29
217 0.583
44 37.28
102 74
160 56.62
218 0.15607
45 30.12
103 69.12
161 58.15
219 0.292586
46 29.8
104 64.3
162 76.5
220 0.404102
47 19.36
105 60.95
163 86.45
221 1.51352
48 17.28
106 65.11
164 93.43
222 0.925461
49 83.57
107 65.11
165 0.367
223 0.75418
50 81
108 78
166 0.52
224 0
51 77.02
109 93.98
167 0.295
225 -0.05761
52 75
110 103.5
168 0.636
226 0.172174
53 71.44
111 86.44
169 0.22
227 0.684778
54 70.66
112 72.62
170 0.685
228 0.701639
55 75.05
113 62.23
171 0.148
229 0.621816
56 81.5
114 64
172 0.675
230 0.310321
57 90.98
115 60.21
173 75
231 0.093256
58 92
116 63.99
174 64.9
;


param Scen0 :=
1 1 85.871200
2 1 66.483500
3 1 52.916800
4 1 41.503900
5 1 38.162200
6 1 35.364400
7 1 46.706600
8 1 50.335000
9 1 78.225400
10 1 82.364100
11 1 38.748300
12 1 39.968600
13 1 43.329500
14 1 30.399700
15 1 32.107000
16 1 33.687700
17 1 51.594000
18 1 54.954200
19 1 86.439200
20 1 97.581800
21 1 118.758000
22 1 108.425000
23 1 88.464500
24 1 74.432000
25 1 11.536500
26 1 8.926450
27 1 10.215400
28 1 9.759010
29 1 11.497800
30 1 15.163500
31 1 20.316500
32 1 25.714700
33 1 19.353200
34 1 40.963200
35 1 34.097200
36 1 46.365800
37 1 40.585400
38 1 46.230400
39 1 39.237300
40 1 39.460600
41 1 37.550500
42 1 47.983700
43 1 29.867400
44 1 0.000000
45 1 0.000000
46 1 5.789470
47 1 5.628310
48 1 7.079770
49 1 58.085300
50 1 46.588900
51 1 44.394000
52 1 35.250300
53 1 34.038500
54 1 37.382400
55 1 57.886400
56 1 70.746800
57 1 92.034300
58 1 75.716800
59 1 105.349000
60 1 116.017000
61 1 108.261000
62 1 98.508600
63 1 78.867700
64 1 66.962400
65 1 61.139400
66 1 57.031400
67 1 58.923600
68 1 58.424500
69 1 56.408000
70 1 55.251800
71 1 51.538000
72 1 54.100600
73 1 49.498400
74 1 49.692800
75 1 43.892500
76 1 30.677000
77 1 17.919600
78 1 29.864000
79 1 54.725700
80 1 73.001300
81 1 98.370700
82 1 74.341200
83 1 96.973400
84 1 105.401000
85 1 99.262300
86 1 90.064600
87 1 82.114900
88 1 76.402700
89 1 83.960800
90 1 68.544500
91 1 89.013700
92 1 98.443000
93 1 100.643000
94 1 87.940500
95 1 81.385900
96 1 72.358100
97 1 0.335925
98 1 0.000000
99 1 0.355301
100 1 0.000000
101 1 79.024700
102 1 65.713700
103 1 64.129800
104 1 59.880000
105 1 60.304000
106 1 59.102800
107 1 75.284400
108 1 81.741500
109 1 74.278700
110 1 49.961100
111 1 65.257100
112 1 60.975300
113 1 57.092900
114 1 57.610600
115 1 53.312800
116 1 45.558000
117 1 32.363600
118 1 71.350500
119 1 69.787800
120 1 76.149600
121 1 0.353913
122 1 0.000000
123 1 0.293201
124 1 0.000000
125 1 0.240129
126 1 0.000000
127 1 32.699900
128 1 17.614700
129 1 21.205700
130 1 48.531500
131 1 57.418100
132 1 65.170800
133 1 61.584300
134 1 57.427900
135 1 51.903300
136 1 50.121500
137 1 42.127600
138 1 35.636200
139 1 37.942200
140 1 57.070200
141 1 51.140200
142 1 46.919500
143 1 50.294100
144 1 0.209039
145 1 0.000000
146 1 0.185550
147 1 0.000000
148 1 0.215551
149 1 0.000300
150 1 0.255002
151 1 0.156100
152 1 86.450100
153 1 96.233900
154 1 101.496000
155 1 70.937600
156 1 26.614100
157 1 44.885400
158 1 63.747200
159 1 41.037400
160 1 25.810300
161 1 41.469800
162 1 107.820000
163 1 115.209000
164 1 116.411000
165 1 0.261178
166 1 1.165100
167 1 0.263717
168 1 0.494900
169 1 0.266034
170 1 0.084900
171 1 0.262211
172 1 0.997700
173 1 67.983800
174 1 52.212600
175 1 47.054300
176 1 40.210700
177 1 49.020900
178 1 59.327300
179 1 66.253400
180 1 56.143500
181 1 58.269000
182 1 0.249766
183 1 0.762400
184 1 0.245301
185 1 1.160100
186 1 0.250374
187 1 0.638500
188 1 0.255970
189 1 0.001400
190 1 0.493750
191 1 0.000000
192 1 0.523428
193 1 0.000000
194 1 93.021300
195 1 89.153900
196 1 78.887300
197 1 75.169200
198 1 0.498647
199 1 0.000000
200 1 0.462247
201 1 0.000000
202 1 0.381965
203 1 0.000000
204 1 0.333237
205 1 0.000000
206 1 0.359929
207 1 0.000000
208 1 0.539289
209 1 0.000000
210 1 219.219000
211 1 0.000000
212 1 1.340050
213 1 0.000000
214 1 0.486949
215 1 0.000000
216 1 0.948776
217 1 5.085850
218 1 1.386380
219 1 0.388444
220 1 6.468400
221 1 38.404500
222 1 0.344550
223 1 184.876000
224 1 433.932000
225 1 0.000000
226 1 2.808280
227 1 0.639555
228 1 0.916695
229 1 2.133230
230 1 1.414970
231 1 2.418870
1 2 85.871200
2 2 66.483500
3 2 52.916800
4 2 41.503900
5 2 38.162200
6 2 35.364400
7 2 46.706600
8 2 50.335000
9 2 78.225400
10 2 82.364100
11 2 38.748300
12 2 39.968600
13 2 43.329500
14 2 30.399700
15 2 32.107000
16 2 33.687700
17 2 51.594000
18 2 54.954200
19 2 86.439200
20 2 97.581800
21 2 118.758000
22 2 108.425000
23 2 88.464500
24 2 74.432000
25 2 10.860700
26 2 9.207740
27 2 3.974210
28 2 10.831400
29 2 14.293200
30 2 12.154800
31 2 15.125800
32 2 11.301000
33 2 9.245240
34 2 27.575400
35 2 39.155400
36 2 28.612900
37 2 31.685600
38 2 31.180300
39 2 33.174800
40 2 27.706800
41 2 32.558100
42 2 41.015600
43 2 42.193800
44 2 19.165300
45 2 17.730700
46 2 17.670700
47 2 15.857000
48 2 17.740200
49 2 94.209400
50 2 60.449100
51 2 53.670100
52 2 44.219500
53 2 44.755900
54 2 46.374300
55 2 59.495200
56 2 62.562200
57 2 75.781900
58 2 84.618600
59 2 113.488000
60 2 107.834000
61 2 97.728600
62 2 83.403100
63 2 64.346200
64 2 57.725500
65 2 48.034800
66 2 56.240800
67 2 55.894400
68 2 67.748200
69 2 97.256100
70 2 85.259800
71 2 82.587100
72 2 79.964900
73 2 71.544100
74 2 59.067800
75 2 50.420900
76 2 37.182800
77 2 22.162000
78 2 26.450600
79 2 54.019200
80 2 75.564900
81 2 94.515700
82 2 94.086700
83 2 95.288500
84 2 104.105000
85 2 102.630000
86 2 94.676600
87 2 84.845000
88 2 81.243900
89 2 87.167700
90 2 99.637700
91 2 114.316000
92 2 120.477000
93 2 129.076000
94 2 128.487000
95 2 116.398000
96 2 97.692400
97 2 0.320236
98 2 0.000000
99 2 0.339994
100 2 0.000000
101 2 92.604700
102 2 70.150100
103 2 70.470000
104 2 73.378100
105 2 63.933900
106 2 66.378600
107 2 77.714000
108 2 83.843500
109 2 78.112300
110 2 78.619600
111 2 86.930100
112 2 81.492600
113 2 77.442800
114 2 76.451400
115 2 72.114700
116 2 69.520700
117 2 63.318100
118 2 61.272600
119 2 81.263300
120 2 89.207700
121 2 0.295171
122 2 0.000000
123 2 0.252384
124 2 0.000000
125 2 0.308547
126 2 0.000000
127 2 39.169800
128 2 20.796800
129 2 33.134900
130 2 50.960900
131 2 58.589400
132 2 56.096800
133 2 47.634500
134 2 41.404100
135 2 31.623800
136 2 31.041000
137 2 17.185600
138 2 0.000000
139 2 17.475600
140 2 33.147600
141 2 45.402500
142 2 64.949500
143 2 95.341000
144 2 0.300596
145 2 0.000000
146 2 0.239501
147 2 0.000000
148 2 0.307990
149 2 0.000500
150 2 0.370164
151 2 0.097800
152 2 88.019200
153 2 95.802500
154 2 69.001700
155 2 68.797100
156 2 76.579100
157 2 42.900300
158 2 48.334500
159 2 43.171200
160 2 35.880600
161 2 57.530800
162 2 82.379400
163 2 83.377400
164 2 84.072300
165 2 0.397135
166 2 0.414000
167 2 0.366545
168 2 0.281500
169 2 0.409243
170 2 0.922500
171 2 0.382995
172 2 0.431400
173 2 76.319000
174 2 35.606800
175 2 29.861200
176 2 27.641500
177 2 32.818900
178 2 87.075600
179 2 92.864800
180 2 82.729300
181 2 86.514600
182 2 0.306473
183 2 0.416400
184 2 0.313315
185 2 0.137100
186 2 0.557852
187 2 0.559100
188 2 0.563306
189 2 0.000300
190 2 0.562229
191 2 0.000000
192 2 0.537335
193 2 0.000000
194 2 91.278400
195 2 82.992700
196 2 87.310700
197 2 83.098100
198 2 0.491094
199 2 0.000000
200 2 0.458254
201 2 0.000000
202 2 0.391864
203 2 0.000000
204 2 0.365828
205 2 0.000000
206 2 0.409410
207 2 0.000000
208 2 0.668670
209 2 0.041499
210 2 225.781000
211 2 0.454604
212 2 0.000000
213 2 0.000000
214 2 0.111706
215 2 0.000000
216 2 0.888351
217 2 5.508690
218 2 1.003490
219 2 1.691160
220 2 5.996610
221 2 39.561200
222 2 2.323700
223 2 232.420000
224 2 408.585000
225 2 20.819400
226 2 1.031860
227 2 0.816834
228 2 1.232230
229 2 2.302080
230 2 1.584590
231 2 2.395750
1 3 41.953900
2 3 42.719600
3 3 40.635300
4 3 32.985200
5 3 27.156800
6 3 52.605700
7 3 53.570900
8 3 65.466700
9 3 93.790900
10 3 87.512800
11 3 66.309200
12 3 50.612800
13 3 42.135400
14 3 47.270900
15 3 40.599500
16 3 31.097000
17 3 32.497700
18 3 52.979900
19 3 67.953400
20 3 92.697000
21 3 108.782000
22 3 112.923000
23 3 98.866700
24 3 85.133200
25 3 17.962600
26 3 1.545760
27 3 8.452160
28 3 13.677100
29 3 15.051500
30 3 10.256700
31 3 18.639800
32 3 0.000000
33 3 0.000000
34 3 10.285700
35 3 11.679200
36 3 40.223400
37 3 6.990580
38 3 31.351400
39 3 29.629100
40 3 15.884500
41 3 21.310000
42 3 49.451400
43 3 37.015500
44 3 16.378400
45 3 2.609810
46 3 0.000000
47 3 1.497050
48 3 4.765690
49 3 78.510100
50 3 50.115600
51 3 38.492300
52 3 32.816200
53 3 31.427400
54 3 33.745200
55 3 54.742000
56 3 76.326100
57 3 102.027000
58 3 110.237000
59 3 122.858000
60 3 135.165000
61 3 126.083000
62 3 114.963000
63 3 96.640800
64 3 93.156800
65 3 90.930900
66 3 89.959800
67 3 89.728800
68 3 98.753100
69 3 95.655400
70 3 96.235300
71 3 88.355400
72 3 90.181600
73 3 55.856800
74 3 50.703900
75 3 52.144400
76 3 36.364200
77 3 23.692700
78 3 42.674700
79 3 61.446100
80 3 77.794200
81 3 106.809000
82 3 115.972000
83 3 124.457000
84 3 122.125000
85 3 108.171000
86 3 102.787000
87 3 93.550300
88 3 79.969400
89 3 83.372900
90 3 88.519000
91 3 103.873000
92 3 106.724000
93 3 117.009000
94 3 112.212000
95 3 99.165200
96 3 94.569000
97 3 0.324013
98 3 0.000000
99 3 0.309760
100 3 0.000000
101 3 60.392700
102 3 57.950500
103 3 65.912100
104 3 55.759800
105 3 51.285000
106 3 74.953900
107 3 78.794200
108 3 83.965600
109 3 108.035000
110 3 112.366000
111 3 101.081000
112 3 89.917500
113 3 81.277100
114 3 73.575600
115 3 66.131300
116 3 56.219400
117 3 51.105600
118 3 62.422200
119 3 74.201600
120 3 84.034900
121 3 0.262877
122 3 0.000000
123 3 0.183987
124 3 0.000000
125 3 0.137274
126 3 0.000000
127 3 12.710900
128 3 3.130740
129 3 13.414000
130 3 36.746100
131 3 46.993800
132 3 62.141500
133 3 48.853000
134 3 33.929600
135 3 27.387800
136 3 29.183500
137 3 17.940400
138 3 13.489100
139 3 28.414900
140 3 58.815400
141 3 53.820800
142 3 60.026000
143 3 78.987700
144 3 0.309432
145 3 0.000000
146 3 0.356368
147 3 0.000000
148 3 0.460025
149 3 0.000200
150 3 0.530047
151 3 0.022600
152 3 88.606500
153 3 85.585400
154 3 37.831700
155 3 47.689400
156 3 48.664000
157 3 58.161500
158 3 61.158400
159 3 60.782600
160 3 50.927400
161 3 42.119500
162 3 68.717600
163 3 83.459200
164 3 79.312900
165 3 0.691483
166 3 0.033500
167 3 0.816392
168 3 0.019000
169 3 0.820186
170 3 1.049800
171 3 0.767955
172 3 0.520700
173 3 36.544500
174 3 29.347900
175 3 23.852400
176 3 24.138300
177 3 50.307700
178 3 72.744400
179 3 84.473100
180 3 53.883200
181 3 91.433300
182 3 0.694496
183 3 0.109500
184 3 0.624342
185 3 0.036500
186 3 0.583051
187 3 0.096700
188 3 0.573282
189 3 0.000000
190 3 0.582136
191 3 0.000000
192 3 0.556743
193 3 0.000000
194 3 117.976000
195 3 102.862000
196 3 106.369000
197 3 82.830400
198 3 0.466504
199 3 0.000000
200 3 0.448962
201 3 0.000000
202 3 0.420410
203 3 0.000000
204 3 0.453240
205 3 0.000000
206 3 0.560115
207 3 0.000000
208 3 0.000000
209 3 0.000000
210 3 202.138000
211 3 0.000000
212 3 0.000000
213 3 0.000000
214 3 0.302134
215 3 0.000000
216 3 0.817823
217 3 5.660130
218 3 0.923074
219 3 1.075010
220 3 6.239390
221 3 41.272200
222 3 1.178400
223 3 68.314600
224 3 429.769000
225 3 18.796500
226 3 0.109983
227 3 0.425220
228 3 0.941811
229 3 2.087840
230 3 1.349340
231 3 2.344180
1 4 85.871200
2 4 66.483500
3 4 52.916800
4 4 41.503900
5 4 38.162200
6 4 35.364400
7 4 46.706600
8 4 50.335000
9 4 78.225400
10 4 82.364100
11 4 38.748300
12 4 39.968600
13 4 43.329500
14 4 30.399700
15 4 32.107000
16 4 33.687700
17 4 51.594000
18 4 54.954200
19 4 86.439200
20 4 97.581800
21 4 118.758000
22 4 108.425000
23 4 88.464500
24 4 74.432000
25 4 11.536500
26 4 8.926450
27 4 10.215400
28 4 9.759010
29 4 11.497800
30 4 15.163500
31 4 20.316500
32 4 25.714700
33 4 19.353200
34 4 40.963200
35 4 34.097200
36 4 46.365800
37 4 40.585400
38 4 46.230400
39 4 39.237300
40 4 39.460600
41 4 37.550500
42 4 47.983700
43 4 29.867400
44 4 0.000000
45 4 0.000000
46 4 5.789470
47 4 5.628310
48 4 7.079770
49 4 58.085300
50 4 46.588900
51 4 44.394000
52 4 35.250300
53 4 34.038500
54 4 37.382400
55 4 57.886400
56 4 70.746800
57 4 92.034300
58 4 75.716800
59 4 105.349000
60 4 116.017000
61 4 108.261000
62 4 98.508600
63 4 78.867700
64 4 66.962400
65 4 61.139400
66 4 57.031400
67 4 58.923600
68 4 58.424500
69 4 56.408000
70 4 55.251800
71 4 51.538000
72 4 54.100600
73 4 49.498400
74 4 49.692800
75 4 43.892500
76 4 30.677000
77 4 17.919600
78 4 29.864000
79 4 54.725700
80 4 73.001300
81 4 98.370700
82 4 74.341200
83 4 96.973400
84 4 105.401000
85 4 99.262300
86 4 90.064600
87 4 82.114900
88 4 76.402700
89 4 83.960800
90 4 68.544500
91 4 89.013700
92 4 98.443000
93 4 100.643000
94 4 87.940500
95 4 81.385900
96 4 72.358100
97 4 0.335925
98 4 0.000000
99 4 0.355301
100 4 0.000000
101 4 79.024700
102 4 65.713700
103 4 64.129800
104 4 59.880000
105 4 60.304000
106 4 59.102800
107 4 75.284400
108 4 81.741500
109 4 74.278700
110 4 49.961100
111 4 65.257100
112 4 60.975300
113 4 57.092900
114 4 57.610600
115 4 53.312800
116 4 45.558000
117 4 32.363600
118 4 71.350500
119 4 69.787800
120 4 76.149600
121 4 0.353913
122 4 0.000000
123 4 0.293201
124 4 0.000000
125 4 0.240129
126 4 0.000000
127 4 32.699900
128 4 17.614700
129 4 21.205700
130 4 48.531500
131 4 57.418100
132 4 65.170800
133 4 61.584300
134 4 57.427900
135 4 51.903300
136 4 50.121500
137 4 42.127600
138 4 35.636200
139 4 37.942200
140 4 57.070200
141 4 51.140200
142 4 46.919500
143 4 50.294100
144 4 0.209039
145 4 0.000000
146 4 0.185550
147 4 0.000000
148 4 0.215551
149 4 0.000300
150 4 0.255002
151 4 0.156100
152 4 86.450100
153 4 96.233900
154 4 101.496000
155 4 70.937600
156 4 26.614100
157 4 44.885400
158 4 63.747200
159 4 41.037400
160 4 25.810300
161 4 41.469800
162 4 107.820000
163 4 115.209000
164 4 116.411000
165 4 0.261178
166 4 1.165100
167 4 0.263717
168 4 0.494900
169 4 0.266034
170 4 0.084900
171 4 0.262211
172 4 0.997700
173 4 67.983800
174 4 52.212600
175 4 47.054300
176 4 40.210700
177 4 49.020900
178 4 59.327300
179 4 66.253400
180 4 56.143500
181 4 58.269000
182 4 0.280585
183 4 0.018200
184 4 0.249769
185 4 0.021100
186 4 0.239720
187 4 0.052500
188 4 0.245547
189 4 0.000000
190 4 0.247254
191 4 0.000000
192 4 0.242122
193 4 0.000000
194 4 114.366000
195 4 68.340100
196 4 71.325500
197 4 65.387200
198 4 0.231369
199 4 0.000100
200 4 0.223943
201 4 0.000200
202 4 0.178862
203 4 0.000000
204 4 0.175402
205 4 0.000000
206 4 0.241624
207 4 0.000000
208 4 0.261320
209 4 0.561246
210 4 206.027000
211 4 0.887897
212 4 0.224762
213 4 0.000000
214 4 0.758024
215 4 1.010930
216 4 0.945180
217 4 5.068730
218 4 0.000000
219 4 0.278305
220 4 5.035240
221 4 39.296100
222 4 2.213900
223 4 213.445000
224 4 422.292000
225 4 16.382100
226 4 0.900700
227 4 0.515593
228 4 0.995954
229 4 2.111380
230 4 1.406840
231 4 2.358860
1 5 85.871200
2 5 66.483500
3 5 52.916800
4 5 41.503900
5 5 38.162200
6 5 35.364400
7 5 46.706600
8 5 50.335000
9 5 78.225400
10 5 82.364100
11 5 38.748300
12 5 39.968600
13 5 43.329500
14 5 30.399700
15 5 32.107000
16 5 33.687700
17 5 51.594000
18 5 54.954200
19 5 86.439200
20 5 97.581800
21 5 118.758000
22 5 108.425000
23 5 88.464500
24 5 74.432000
25 5 10.860700
26 5 9.207740
27 5 3.974210
28 5 10.831400
29 5 14.293200
30 5 12.154800
31 5 15.125800
32 5 11.301000
33 5 9.245240
34 5 27.575400
35 5 39.155400
36 5 28.612900
37 5 31.685600
38 5 31.180300
39 5 33.174800
40 5 27.706800
41 5 32.558100
42 5 41.015600
43 5 42.193800
44 5 19.165300
45 5 17.730700
46 5 17.670700
47 5 15.857000
48 5 17.740200
49 5 94.209400
50 5 60.449100
51 5 53.670100
52 5 44.219500
53 5 44.755900
54 5 46.374300
55 5 59.495200
56 5 62.562200
57 5 75.781900
58 5 84.618600
59 5 113.488000
60 5 107.834000
61 5 97.728600
62 5 83.403100
63 5 64.346200
64 5 57.725500
65 5 48.034800
66 5 56.240800
67 5 55.894400
68 5 67.748200
69 5 97.256100
70 5 85.259800
71 5 82.587100
72 5 79.964900
73 5 71.544100
74 5 59.067800
75 5 50.420900
76 5 37.182800
77 5 22.162000
78 5 26.450600
79 5 54.019200
80 5 75.564900
81 5 94.515700
82 5 94.086700
83 5 95.288500
84 5 104.105000
85 5 102.630000
86 5 94.676600
87 5 84.845000
88 5 81.243900
89 5 87.167700
90 5 99.637700
91 5 114.316000
92 5 120.477000
93 5 129.076000
94 5 128.487000
95 5 116.398000
96 5 97.692400
97 5 0.320236
98 5 0.000000
99 5 0.339994
100 5 0.000000
101 5 92.604700
102 5 70.150100
103 5 70.470000
104 5 73.378100
105 5 63.933900
106 5 66.378600
107 5 77.714000
108 5 83.843500
109 5 78.112300
110 5 78.619600
111 5 86.930100
112 5 81.492600
113 5 77.442800
114 5 76.451400
115 5 72.114700
116 5 69.520700
117 5 63.318100
118 5 61.272600
119 5 81.263300
120 5 89.207700
121 5 0.295171
122 5 0.000000
123 5 0.252384
124 5 0.000000
125 5 0.308547
126 5 0.000000
127 5 39.169800
128 5 20.796800
129 5 33.134900
130 5 50.960900
131 5 58.589400
132 5 56.096800
133 5 47.634500
134 5 41.404100
135 5 31.623800
136 5 31.041000
137 5 17.185600
138 5 0.000000
139 5 17.475600
140 5 33.147600
141 5 45.402500
142 5 64.949500
143 5 95.341000
144 5 0.300596
145 5 0.000000
146 5 0.239501
147 5 0.000000
148 5 0.307990
149 5 0.000500
150 5 0.370164
151 5 0.097800
152 5 88.019200
153 5 95.802500
154 5 69.001700
155 5 68.797100
156 5 76.579100
157 5 42.900300
158 5 48.334500
159 5 43.171200
160 5 35.880600
161 5 57.530800
162 5 82.379400
163 5 83.377400
164 5 84.072300
165 5 0.397135
166 5 0.414000
167 5 0.366545
168 5 0.281500
169 5 0.409243
170 5 0.922500
171 5 0.382995
172 5 0.431400
173 5 76.319000
174 5 35.606800
175 5 29.861200
176 5 27.641500
177 5 32.818900
178 5 87.075600
179 5 92.864800
180 5 82.729300
181 5 86.514600
182 5 0.306473
183 5 0.416400
184 5 0.313315
185 5 0.137100
186 5 0.294927
187 5 2.166500
188 5 0.318037
189 5 0.000100
190 5 0.311127
191 5 0.000000
192 5 0.279863
193 5 0.000000
194 5 85.591300
195 5 99.275000
196 5 86.661900
197 5 65.693600
198 5 0.259930
199 5 0.000000
200 5 0.249850
201 5 0.000000
202 5 0.230664
203 5 0.000000
204 5 0.243945
205 5 0.000000
206 5 0.283704
207 5 0.000000
208 5 0.264493
209 5 0.000000
210 5 213.659000
211 5 0.000000
212 5 0.675046
213 5 0.000000
214 5 0.181864
215 5 0.000000
216 5 0.255591
217 5 4.784680
218 5 0.260502
219 5 0.000000
220 5 5.048170
221 5 39.422300
222 5 0.421055
223 5 150.983000
224 5 364.457000
225 5 17.108400
226 5 0.012506
227 5 0.250994
228 5 0.580101
229 5 2.261640
230 5 1.440550
231 5 2.231360
1 6 85.871200
2 6 66.483500
3 6 52.916800
4 6 41.503900
5 6 38.162200
6 6 35.364400
7 6 46.706600
8 6 50.335000
9 6 78.225400
10 6 82.364100
11 6 38.748300
12 6 39.968600
13 6 43.329500
14 6 30.399700
15 6 32.107000
16 6 33.687700
17 6 51.594000
18 6 54.954200
19 6 86.439200
20 6 97.581800
21 6 118.758000
22 6 108.425000
23 6 88.464500
24 6 74.432000
25 6 8.416680
26 6 0.811727
27 6 6.563620
28 6 8.624330
29 6 8.236900
30 6 14.039200
31 6 17.073100
32 6 15.185300
33 6 0.000000
34 6 38.105800
35 6 53.883600
36 6 48.347400
37 6 45.655200
38 6 45.872800
39 6 43.962200
40 6 40.557200
41 6 46.482200
42 6 39.237200
43 6 30.669200
44 6 5.923640
45 6 0.000000
46 6 0.000000
47 6 7.087090
48 6 14.512800
49 6 90.626200
50 6 48.944800
51 6 56.868100
52 6 34.062300
53 6 33.518800
54 6 37.926800
55 6 65.411200
56 6 58.178700
57 6 90.692400
58 6 114.374000
