2025-01-01	134.49	134.49	134.49	134.49	131.59	131.59	131.59	131.59	131.49	131.49	131.49	131.49	131.42	131.42	131.42	131.42	120.49	120.49	120.49	120.49	112.3	112.3	112.3	112.3	112.3	112.3	112.3	112.3	111.88	111.88	111.88	111.88	112.09	112.09	112.09	112.09	94.99	94.99	94.99	94.99	35	35	35	35	20.59	20.59	20.59	20.59	28.11	28.11	28.11	28.11	30	30	30	30	21.5	21.5	21.5	21.5	10.68	10.68	10.68	10.68	72	72	72	72	125.49	125.49	125.49	125.49	149.72	149.72	149.72	149.72	150.67	150.67	150.67	150.67	152.99	152.99	152.99	152.99	151.69	151.69	151.69	151.69	147.75	147.75	147.75	147.75	133.06	133.06	133.06	133.06
2025-01-02	137.12	137.12	137.12	137.12	123.03	123.03	123.03	123.03	100.2	100.2	100.2	100.2	99.82	99.82	99.82	99.82	99.82	99.82	99.82	99.82	100.08	100.08	100.08	100.08	128.44	128.44	128.44	128.44	143.96	143.96	143.96	143.96	152.92	152.92	152.92	152.92	152.16	152.16	152.16	152.16	129.04	129.04	129.04	129.04	125.7	125.7	125.7	125.7	125.72	125.72	125.72	125.72	119.3	119.3	119.3	119.3	124.65	124.65	124.65	124.65	130.11	130.11	130.11	130.11	139.5	139.5	139.5	139.5	153.4	153.4	153.4	153.4	159.18	159.18	159.18	159.18	160.99	160.99	160.99	160.99	161.1	161.1	161.1	161.1	157.88	157.88	157.88	157.88	152.44	152.44	152.44	152.44	140	140	140	140
2025-01-03	121.52	121.52	121.52	121.52	104.9	104.9	104.9	104.9	93.94	93.94	93.94	93.94	91.1	91.1	91.1	91.1	88.46	88.46	88.46	88.46	92.25	92.25	92.25	92.25	100.14	100.14	100.14	100.14	126	126	126	126	141.2	141.2	141.2	141.2	138	138	138	138	130.52	130.52	130.52	130.52	123.2	123.2	123.2	123.2	113.51	113.51	113.51	113.51	107.6	107.6	107.6	107.6	105.88	105.88	105.88	105.88	110.22	110.22	110.22	110.22	123.2	123.2	123.2	123.2	141.2	141.2	141.2	141.2	149.62	149.62	149.62	149.62	151.25	151.25	151.25	151.25	151.25	151.25	151.25	151.25	149.12	149.12	149.12	149.12	145.58	145.58	145.58	145.58	136.42	136.42	136.42	136.42
2025-01-04	109.06	109.06	109.06	109.06	101	101	101	101	95.53	95.53	95.53	95.53	94.33	94.33	94.33	94.33	96.62	96.62	96.62	96.62	102.63	102.63	102.63	102.63	110.89	110.89	110.89	110.89	120.25	120.25	120.25	120.25	128.39	128.39	128.39	128.39	128.41	128.41	128.41	128.41	118.99	118.99	118.99	118.99	99	99	99	99	82.52	82.52	82.52	82.52	82.27	82.27	82.27	82.27	88.22	88.22	88.22	88.22	97.35	97.35	97.35	97.35	119.47	119.47	119.47	119.47	134.63	134.63	134.63	134.63	145	145	145	145	139.73	139.73	139.73	139.73	130.49	130.49	130.49	130.49	123.82	123.82	123.82	123.82	119.23	119.23	119.23	119.23	109.9	109.9	109.9	109.9
2025-01-05	101.77	101.77	101.77	101.77	70.5	70.5	70.5	70.5	64.81	64.81	64.81	64.81	46.7	46.7	46.7	46.7	43.87	43.87	43.87	43.87	36.61	36.61	36.61	36.61	34.04	34.04	34.04	34.04	44	44	44	44	51.27	51.27	51.27	51.27	50	50	50	50	49.81	49.81	49.81	49.81	43.05	43.05	43.05	43.05	45.74	45.74	45.74	45.74	35.19	35.19	35.19	35.19	30	30	30	30	28	28	28	28	35.22	35.22	35.22	35.22	57.72	57.72	57.72	57.72	64.81	64.81	64.81	64.81	64.81	64.81	64.81	64.81	65.2	65.2	65.2	65.2	68.5	68.5	68.5	68.5	60	60	60	60	43.01	43.01	43.01	43.01
2025-01-06	13.28	13.28	13.28	13.28	8.35	8.35	8.35	8.35	5.23	5.23	5.23	5.23	3.52	3.52	3.52	3.52	3.52	3.52	3.52	3.52	5.61	5.61	5.61	5.61	11.27	11.27	11.27	11.27	37	37	37	37	58.15	58.15	58.15	58.15	51.15	51.15	51.15	51.15	40.81	40.81	40.81	40.81	32.83	32.83	32.83	32.83	31.28	31.28	31.28	31.28	22.99	22.99	22.99	22.99	14	14	14	14	14	14	14	14	38.49	38.49	38.49	38.49	67.5	67.5	67.5	67.5	91.4	91.4	91.4	91.4	110	110	110	110	116.2	116.2	116.2	116.2	117.78	117.78	117.78	117.78	105.93	105.93	105.93	105.93	90	90	90	90
2025-01-07	64.07	64.07	64.07	64.07	60	60	60	60	49.9	49.9	49.9	49.9	38.41	38.41	38.41	38.41	19.2	19.2	19.2	19.2	38.7	38.7	38.7	38.7	60.08	60.08	60.08	60.08	97.56	97.56	97.56	97.56	115	115	115	115	105.18	105.18	105.18	105.18	93.49	93.49	93.49	93.49	74.93	74.93	74.93	74.93	71.25	71.25	71.25	71.25	71.62	71.62	71.62	71.62	72.57	72.57	72.57	72.57	85	85	85	85	100.64	100.64	100.64	100.64	118.34	118.34	118.34	118.34	128.87	128.87	128.87	128.87	125	125	125	125	113.97	113.97	113.97	113.97	110.76	110.76	110.76	110.76	98.53	98.53	98.53	98.53	89.27	89.27	89.27	89.27
2025-01-08	74.23	74.23	74.23	74.23	69.5	69.5	69.5	69.5	59.97	59.97	59.97	59.97	53	53	53	53	59.52	59.52	59.52	59.52	70.2	70.2	70.2	70.2	97.41	97.41	97.41	97.41	124.39	124.39	124.39	124.39	135.01	135.01	135.01	135.01	130.01	130.01	130.01	130.01	108.8	108.8	108.8	108.8	104.46	104.46	104.46	104.46	97.57	97.57	97.57	97.57	90.79	90.79	90.79	90.79	88.81	88.81	88.81	88.81	90.01	90.01	90.01	90.01	105.48	105.48	105.48	105.48	113.75	113.75	113.75	113.75	122	122	122	122	131	131	131	131	124.81	124.81	124.81	124.81	112.66	112.66	112.66	112.66	111.9	111.9	111.9	111.9	98.77	98.77	98.77	98.77
2025-01-09	60.38	60.38	60.38	60.38	49.9	49.9	49.9	49.9	40.52	40.52	40.52	40.52	25.61	25.61	25.61	25.61	13.01	13.01	13.01	13.01	30.29	30.29	30.29	30.29	60.08	60.08	60.08	60.08	90.79	90.79	90.79	90.79	100.99	100.99	100.99	100.99	102.44	102.44	102.44	102.44	97.45	97.45	97.45	97.45	90.41	90.41	90.41	90.41	88.34	88.34	88.34	88.34	79.9	79.9	79.9	79.9	79.05	79.05	79.05	79.05	85.09	85.09	85.09	85.09	109.4	109.4	109.4	109.4	131.62	131.62	131.62	131.62	135.73	135.73	135.73	135.73	135.01	135.01	135.01	135.01	141.27	141.27	141.27	141.27	135.01	135.01	135.01	135.01	114.38	114.38	114.38	114.38	101	101	101	101
2025-01-10	98.11	98.11	98.11	98.11	80.25	80.25	80.25	80.25	72.09	72.09	72.09	72.09	69.94	69.94	69.94	69.94	70.07	70.07	70.07	70.07	85.06	85.06	85.06	85.06	101.8	101.8	101.8	101.8	126.12	126.12	126.12	126.12	140.33	140.33	140.33	140.33	137.22	137.22	137.22	137.22	123.57	123.57	123.57	123.57	113.59	113.59	113.59	113.59	107.43	107.43	107.43	107.43	105.01	105.01	105.01	105.01	108.18	108.18	108.18	108.18	111.61	111.61	111.61	111.61	118.76	118.76	118.76	118.76	132.58	132.58	132.58	132.58	144.28	144.28	144.28	144.28	141.27	141.27	141.27	141.27	134.83	134.83	134.83	134.83	122.51	122.51	122.51	122.51	119.79	119.79	119.79	119.79	112	112	112	112
