ren_type,branch,num_scenarios_folder,scenario_dir,lane,pinned_cores,concurrency_lanes,threads_per_solve,pid,hostname,loadavg_1min_start,loadavg_1min_end,num_scenarios_original,num_scenarios_reduced,num_scenarios_in_model,preprocess_time_s,build_instance_time_s,solve_time_s,wall_time_total_s,solver_status,termination_condition,solver_message,solver_wallclock_time_s,num_variables,num_constraints,num_binary_vars,num_integer_vars,lower_bound,upper_bound,gurobi_nodes_explored,gurobi_simplex_iterations,gurobi_best_objective,gurobi_best_bound,gurobi_gap_pct,obj_fun,obj_DA_income,obj_RM_income,obj_IM_income,obj_IB_income,obj_IB_costs,obj_IB_net,obj_FD_costs,results_dir,solver_log_path,status,error,method,time_limit_s,method_label,reduction_ratio,solve_time_per_scenario_s
dif_ren,15min_different_ren,150,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_QHS/FTC_20251031_20251130_c31_sc150_15min_different_ren,9,"36,37,38,39",16,4,4021224,azathoth,3.5771484375,52.0712890625,150,130,130.0,1.5270545482635498,1.136221170425415,11152.685987472534,11184.52719449997,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,349701.0,2360479.0,37440.0,37440.0,-16935.522913775887,-16909.121066222982,1,1053148,-16935.52291378,-16909.12106622,0.1559,-16935.522913775985,-29869.134664940117,5617.83956399788,7472.870742723378,392.57670586675823,458.7430808740292,-66.16637500727097,90.93218055019584,/users/delfos/aina/secoem-VSS/QHS/results/FTC_20251031_20251130_c31_sc150_15min_different_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/QHS/results/FTC_20251031_20251130_c31_sc150_15min_different_ren/DA/ec/001/solver_log.txt,ok,,dif_ren,14400,Different-Ren,0.8666666666666667,85.78989221132719
dif_ren,15min_different_ren,160,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_QHS/FTC_20251031_20251130_c31_sc160_15min_different_ren,10,"40,41,42,43",16,4,4021230,azathoth,3.5771484375,47.42626953125,160,140,140.0,1.5979831218719482,1.2426025867462158,14476.841138124466,14512.530064105988,aborted,maxTimeLimit,Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.,<undefined>,376601.0,2731319.0,40320.0,40320.0,-17474.51982327781,-16858.73571407131,1,1305925,-17474.51982328,-16858.73571407,3.5239,-17474.5198232778,-26132.459444866498,5622.046818741649,3245.1871035864274,394.6612060754946,516.483555658194,-121.82234958269936,87.47195115689621,/users/delfos/aina/secoem-VSS/QHS/results/FTC_20251031_20251130_c31_sc160_15min_different_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/QHS/results/FTC_20251031_20251130_c31_sc160_15min_different_ren/DA/ec/001/solver_log.txt,ok,,dif_ren,14400,Different-Ren,0.875,103.40600812946047
dif_ren,15min_different_ren,170,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_QHS/FTC_20251031_20251130_c31_sc170_15min_different_ren,11,"44,45,46,47",16,4,4021228,azathoth,3.5771484375,51.12451171875,170,141,141.0,1.6943442821502686,1.2532453536987305,12387.880356788635,12424.051166057588,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,379291.0,2748659.0,40608.0,40608.0,-16878.308847363325,-16710.485703135924,1,1424943,-16878.30884736,-16710.48570314,0.9943,-16878.30884736352,-31100.712280019783,6018.518149849443,8415.093583847725,394.1397222927389,514.458806015812,-120.31908372307316,90.88921731781784,/users/delfos/aina/secoem-VSS/QHS/results/FTC_20251031_20251130_c31_sc170_15min_different_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/QHS/results/FTC_20251031_20251130_c31_sc170_15min_different_ren/DA/ec/001/solver_log.txt,ok,,dif_ren,14400,Different-Ren,0.8294117647058824,87.85730749495487
dif_ren,15min_different_ren,180,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_QHS/FTC_20251031_20251130_c31_sc180_15min_different_ren,12,"48,49,50,51",16,4,4021232,azathoth,3.5771484375,47.20654296875,180,148,148.0,1.7658193111419678,1.2961456775665283,14485.502535820007,14523.46571612358,aborted,maxTimeLimit,Optimization terminated because the time expended exceeded the value specified in the TimeLimit parameter.,<undefined>,398121.0,2971133.0,42624.0,42624.0,-17234.373167248163,-15956.88386612087,1,1330475,-17234.37316725,-15956.88386612,7.4125,-17234.37316724838,-28460.063277871835,6396.300878279792,4979.644858214096,392.7741427213306,458.8537920894392,-66.07964936810856,84.1759765024699,/users/delfos/aina/secoem-VSS/QHS/results/FTC_20251031_20251130_c31_sc180_15min_different_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/QHS/results/FTC_20251031_20251130_c31_sc180_15min_different_ren/DA/ec/001/solver_log.txt,ok,,dif_ren,14400,Different-Ren,0.8222222222222222,97.87501713391897
same_ren,15min_ren_same,50,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc50_15min_same_ren,0,"0,1,2,3",1,4,4015289,azathoth,0.58203125,1.2548828125,50,30,30.0,0.3750789165496826,0.2314064502716064,21.91269612312317,28.3846914768219,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,80731.0,235064.0,8640.0,8640.0,-22533.476012379317,-22531.927919147347,1,66520,-22533.47601238,-22531.92791915,0.0069,-22533.47601237952,-32733.47712539609,4954.659350304497,5434.832026139936,307.4544808902122,399.0419837219145,-91.5875028317023,97.9027605960974,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc50_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc50_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.6,0.7304232041041057
same_ren,15min_ren_same,60,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc60_15min_same_ren,0,"0,1,2,3",16,4,4017876,azathoth,0.06640625,15.8828125,60,36,36.0,0.4979126453399658,0.821364164352417,35.543307304382324,44.36391615867615,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,96877.0,300196.0,10368.0,10368.0,-20822.96292264059,-20822.96292264059,1,85461,-20822.96292264,-20822.96292264,0.0,-20822.962922843817,-42842.67968752154,5866.961449938229,16271.318403484289,279.1854899853126,308.98763537919234,-29.802145393879755,88.76094335090913,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc60_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc60_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.6,0.9873140917883979
same_ren,15min_ren_same,70,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc70_15min_same_ren,1,"4,5,6,7",16,4,4017881,azathoth,0.06640625,19.5849609375,70,38,38.0,0.5166666507720947,0.8517110347747803,41.73777174949646,51.229472637176514,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,102259.0,327028.0,10944.0,10944.0,-21773.894036054226,-21773.893275477687,1,80141,-21773.89403605,-21773.89327548,0.0,-21773.894036054186,-36699.73451817765,5668.916943463724,9569.3052011841,289.0166705928975,510.8214465507617,-221.8047759578642,90.57688656653116,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc70_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc70_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.5428571428571428,1.0983624144604331
same_ren,15min_ren_same,80,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc80_15min_same_ren,2,"8,9,10,11",16,4,4017884,azathoth,0.06640625,17.89453125,80,39,39.0,0.5779194831848145,0.6106343269348145,33.943806886672974,48.23587203025818,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,104950.0,339290.0,11232.0,11232.0,-20698.985488162936,-20698.959776915184,1,80359,-20698.98548816,-20698.95977692,0.0001,-20698.98548816257,-41573.97458226713,6068.563628095005,14959.01634760531,325.48877165775343,388.1638383422386,-62.67506668448516,89.91581491150144,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc80_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc80_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.4875,0.8703540227352045
same_ren,15min_ren_same,90,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc90_15min_same_ren,3,"12,13,14,15",16,4,4017887,azathoth,0.06640625,13.34814453125,90,44,44.0,0.6516633033752441,0.6768410205841064,29.596769332885746,40.57419872283936,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,118405.0,384464.0,12672.0,12672.0,-22911.9681928418,-22911.96819284106,1,85221,-22911.96819284,-22911.96819284,0.0,-22911.96819284181,-38534.47089816057,5631.058404953866,10105.90963339566,228.2451707869357,250.5583262127413,-22.313155425805636,92.1521776049396,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc90_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc90_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.4888888888888889,0.672653848474676
same_ren,15min_ren_same,100,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc100_15min_same_ren,4,"16,17,18,19",16,4,4017883,azathoth,0.06640625,10.7666015625,100,37,37.0,0.7230861186981201,0.8478186130523682,23.156837940216064,33.57142090797424,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,99568.0,289086.0,10656.0,10656.0,-22344.797529983167,-22344.797529983167,1,77281,-22344.79752998,-22344.79752998,0.0,-22344.79752998512,-37814.007892261725,5965.50065288809,9689.8491523821,188.07555062312977,281.4549108945072,-93.3793602713774,92.76008272213733,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc100_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc100_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.37,0.6258604848707044
same_ren,15min_ren_same,110,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc110_15min_same_ren,5,"20,21,22,23",16,4,4017882,azathoth,0.06640625,17.89453125,110,46,46.0,0.8280789852142334,0.3963158130645752,34.850152015686035,46.867403507232666,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,123787.0,396428.0,13248.0,13248.0,-22273.824603720805,-22273.824603720383,1,101893,-22273.82460372,-22273.82460372,0.0,-22273.82460372092,-38264.290582806825,5911.619617521384,10250.565766073829,212.1212630558761,292.58256651207364,-80.46130345619753,91.25810105301088,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc110_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc110_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.41818181818181815,0.7576120003410007
same_ren,15min_ren_same,120,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc120_15min_same_ren,6,"24,25,26,27",16,4,4017889,azathoth,0.06640625,22.10302734375,120,51,51.0,0.8652887344360352,0.4256782531738281,47.6343789100647,60.97961401939392,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,137242.0,470186.0,14688.0,14688.0,-21767.67884735527,-21767.62815325512,1,106979,-21767.67884736,-21767.62815326,0.0002,-21767.67884735505,-34997.22965991902,6542.602486677146,6869.466612198597,226.69018658940848,320.35082044397745,-93.660633854569,88.85765245711103,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc120_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc120_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.425,0.9340074296091118
same_ren,15min_ren_same,130,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc130_15min_same_ren,7,"28,29,30,31",16,4,4017885,azathoth,0.06640625,22.10302734375,130,52,52.0,0.9230008125305176,0.438359260559082,48.92312598228455,62.771146059036255,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,139933.0,481136.0,14976.0,14976.0,-21673.7269858816,-21673.726985881454,1,108502,-21673.72698588,-21673.72698588,0.0,-21673.72698710425,-33289.83851005094,6563.895505802188,5246.370618753755,201.2942114385695,307.4178592849879,-106.1236478464184,88.03095376291733,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc130_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc130_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.4,0.9408293458131645
same_ren,15min_ren_same,140,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc140_15min_same_ren,8,"32,33,34,35",16,4,4017890,azathoth,0.06640625,24.92431640625,140,60,60.0,1.0076441764831543,1.4225070476531982,74.94613575935364,90.48583841323853,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,161461.0,621916.0,17280.0,17280.0,-21793.404240776486,-21793.404240776486,1,128013,-21793.40424078,-21793.40424078,0.0,-21793.404241511736,-35812.1516027782,6393.38733261411,7745.470438264054,221.6271294740827,252.31003192698824,-30.68290245290555,89.4275071586989,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc140_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc140_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.42857142857142855,1.2491022626558939
same_ren,15min_ren_same,150,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc150_15min_same_ren,9,"36,37,38,39",16,4,4017888,azathoth,0.06640625,24.720703125,150,59,59.0,1.063648700714111,0.494715929031372,64.93924856185913,80.30128622055054,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,158770.0,590766.0,16992.0,16992.0,-22248.507330797656,-22248.506678565467,1,117171,-22248.5073308,-22248.50667857,0.0,-22248.50733079756,-37431.05269393075,5885.847016228342,9403.191733226236,198.50971225424092,215.73184726047177,-17.222135006230815,89.27125131524532,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc150_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc150_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.3933333333333333,1.1006652298620192
same_ren,15min_ren_same,160,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc160_15min_same_ren,10,"40,41,42,43",16,4,4017886,azathoth,0.06640625,23.21630859375,160,59,59.0,1.1235551834106443,1.362452507019043,51.39096879959106,67.2743034362793,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,158770.0,580442.0,16992.0,16992.0,-21518.68762605192,-21505.40878254641,1,117484,-21518.68762605,-21505.40878255,0.0617,-21518.68762605199,-38284.40701779627,6037.262400914648,10889.668662999937,159.4399558612607,230.3491204492121,-70.90916458795141,90.30250758218531,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc160_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc160_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.36875,0.8710333694845942
same_ren,15min_ren_same,170,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc170_15min_same_ren,11,"44,45,46,47",16,4,4017891,azathoth,0.06640625,25.0966796875,170,73,73.0,1.19431471824646,0.5917642116546631,82.02474427223206,100.89312505722046,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,196444.0,836406.0,21024.0,21024.0,-21570.619250433363,-21570.619250433363,1,149490,-21570.61925043,-21570.61925043,0.0,-21570.61925077611,-34439.04588401842,6041.2370073707625,7027.509658913623,156.16831956928783,265.5734023312876,-109.40508276199976,90.91495028022402,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc170_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc170_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.4294117647058823,1.1236266338661924
same_ren,15min_ren_same,180,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc180_15min_same_ren,12,"48,49,50,51",16,4,4017893,azathoth,0.06640625,24.92431640625,180,69,69.0,1.2949285507202148,0.5792269706726074,68.59310173988342,87.23285269737244,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,185680.0,751292.0,19872.0,19872.0,-22284.67127538962,-22284.664376451496,1,139534,-22284.67127539,-22284.66437645,0.0,-22284.671275303263,-35969.92343757476,6446.503790286019,7457.185911102366,165.83408975496167,295.6396891717464,-129.80559941678473,88.6319397000009,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc180_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc180_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.38333333333333336,0.9941029237664264
same_ren,15min_ren_same,190,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc190_15min_same_ren,13,"52,53,54,55",16,4,4017892,azathoth,0.06640625,26.0400390625,190,77,77.0,1.3295936584472656,1.254413366317749,96.2448959350586,117.16007947921752,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,207208.0,921372.0,22176.0,22176.0,-21880.28062791892,-21880.28062791892,1,167160,-21880.28062792,-21880.28062792,0.0,-21880.280628189244,-38704.19567067894,6452.979146358134,10588.301035736766,146.2734039463953,272.98652423202554,-126.71312028563024,90.65201931949971,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc190_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc190_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.4052631578947368,1.2499337134423194
same_ren,15min_ren_same,200,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc200_15min_same_ren,14,"56,57,58,59",16,4,4017880,azathoth,0.06640625,24.7431640625,200,65,65.0,1.4042823314666748,0.5913956165313721,66.52348971366882,85.05518317222595,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,174916.0,675174.0,18720.0,18720.0,-22410.717006227325,-22410.717006227325,1,130297,-22410.71700623,-22410.71700623,0.0,-22410.717006227544,-39323.18046966078,6183.170627477376,10896.181431317636,175.949036081204,254.1127206349183,-78.16368455371432,88.72491080780098,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc200_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc200_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.325,1.0234383032872127
same_ren,15min_ren_same,210,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc210_15min_same_ren,15,"60,61,62,63",16,4,4017879,azathoth,0.06640625,26.65576171875,210,81,81.0,1.4488868713378906,0.6867678165435791,105.14872312545776,127.33311319351196,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,217972.0,997366.0,23328.0,23328.0,-22939.70798105881,-22924.67029723348,1,162965,-22939.70798106,-22924.67029723,0.0656,-22939.70798038942,-39894.798344521565,5783.790960895133,11378.366710076369,112.94002444984244,229.28972571179705,-116.3497012619546,90.7176055775089,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc210_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc210_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.38571428571428573,1.2981323842649106
same_ren,15min_ren_same,220,/users/delfos/aina/secoem-VSS/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_HG/FTC_20251031_20251130_c31_sc220_15min_same_ren,4,"16,17,18,19",16,4,4017883,azathoth,10.7666015625,28.56103515625,220,82,82.0,1.5868957042694092,0.719430685043335,106.21363639831544,126.95427823066711,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,220663.0,1009076.0,23616.0,23616.0,-21669.889098400592,-21669.88906587486,1,172784,-21669.8890984,-21669.88906587,0.0,-21669.889095558527,-36395.48714963676,5992.525428374306,8881.247923047213,203.6958310565903,260.4328810121918,-56.73704995560149,91.43824738807062,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc220_15min_same_ren/DA/ec/001,/users/delfos/aina/secoem-VSS/HG/results/FTC_20251031_20251130_c31_sc220_15min_same_ren/DA/ec/001/solver_log.txt,ok,,same_ren,7200,Same-Ren,0.37272727272727274,1.2952882487599444
