# Parameters for Flexible Demand Model
# Date: 2026-01-01 | Resolution: 15 min | Mode: uniform
# Periods: 96 | Units: MWh

## Central Demand
param FD :=
            10 5.68
            11 5.68
            12 5.68
            13 5.4
            14 5.4
            15 5.4
            16 5.4
            17 5.23
            18 5.23
            19 5.23
            20 5.23
            21 5.31
            22 5.31
            23 5.31
            24 5.31
            25 5.51
            26 5.51
            27 5.51
            28 5.51
            29 5.76
            30 5.76
            31 5.76
            32 5.76
            33 6.32
            34 6.32
            35 6.32
            36 6.32
            37 7.01
            38 7.01
            39 7.01
            40 7.01
            41 7.6
            42 7.6
            43 7.6
            44 7.6
            45 8.03
            46 8.03
            47 8.03
            48 8.03
            49 8.41
            50 8.41
            51 8.41
            52 8.41
            53 8.46
            54 8.46
            55 8.46
            56 8.46
            57 8.19
            58 8.19
            59 8.19
            60 8.19
            61 8.02
            62 8.02
            63 8.02
            64 8.02
            65 8.34
            66 8.34
            67 8.34
            68 8.34
            69 8.79
            70 8.79
            71 8.79
            72 8.79
            73 9.15
            74 9.15
            75 9.15
            76 9.15
            77 9.54
            78 9.54
            79 9.54
            80 9.54
            81 9.51
            82 9.51
            83 9.51
            84 9.51
            85 8.81
            86 8.81
            87 8.81
            88 8.81
            89 7.75
            90 7.75
            91 7.75
            92 7.75
            93 6.61
            94 6.61
            95 6.61
            96 6.61
;

## Upper Bound on Upwards Reserve Provided by Flexible Demand
param RUFD :=
            1 2.2
            2 2.2
            3 2.2
            4 2.2
            5 2.03
            6 2.03
            7 2.03
            8 2.03
            9 1.89
            10 1.89
            11 1.89
            12 1.89
            13 1.8
            14 1.8
            15 1.8
            16 1.8
            17 1.74
            18 1.74
            19 1.74
            20 1.74
            21 1.77
            22 1.77
            23 1.77
            24 1.77
            25 1.84
            26 1.84
            27 1.84
            28 1.84
            29 1.92
            30 1.92
            31 1.92
            32 1.92
            33 2.11
            34 2.11
            35 2.11
            36 2.11
            37 2.34
            38 2.34
            39 2.34
            40 2.34
            41 2.53
            42 2.53
            43 2.53
            44 2.53
            45 2.68
            46 2.68
            47 2.68
            48 2.68
            49 2.8
            50 2.8
            51 2.8
            52 2.8
            53 2.82
            54 2.82
            55 2.82
            56 2.82
            57 2.73
            58 2.73
            59 2.73
            60 2.73
            61 2.67
            62 2.67
            63 2.67
            64 2.67
            65 2.78
            66 2.78
            67 2.78
            68 2.78
            69 2.93
            70 2.93
            71 2.93
            72 2.93
            73 3.05
            74 3.05
            75 3.05
            76 3.05
            77 3.18
            78 3.18
            79 3.18
            80 3.18
            81 3.17
            82 3.17
            83 3.17
            84 3.17
            85 2.94
            86 2.94
            87 2.94
            88 2.94
            89 2.58
            90 2.58
            91 2.58
            92 2.58
            93 2.2
            94 2.2
            95 2.2
            96 2.2
;

## Upper Bound on Downwards Reserve Provided by Flexible Demand
param RDFD :=
            1 13.2
            2 13.2
            3 13.2
            4 13.2
            5 12.16
            6 12.16
            7 12.16
            8 12.16
            9 11.36
            10 11.36
            11 11.36
            12 11.36
            13 10.79
            14 10.79
            15 10.79
            16 10.79
            17 10.46
            18 10.46
            19 10.46
            20 10.46
            21 10.62
            22 10.62
            23 10.62
            24 10.62
            25 11.02
            26 11.02
            27 11.02
            28 11.02
            29 11.53
            30 11.53
            31 11.53
            32 11.53
            33 12.65
            34 12.65
            35 12.65
            36 12.65
            37 14.01
            38 14.01
            39 14.01
            40 14.01
            41 15.2
            42 15.2
            43 15.2
            44 15.2
            45 16.06
            46 16.06
            47 16.06
            48 16.06
            49 16.83
            50 16.83
            51 16.83
            52 16.83
            53 16.93
            54 16.93
            55 16.93
            56 16.93
            57 16.39
            58 16.39
            59 16.39
            60 16.39
            61 16.05
            62 16.05
            63 16.05
            64 16.05
            65 16.68
            66 16.68
            67 16.68
            68 16.68
            69 17.59
            70 17.59
            71 17.59
            72 17.59
            73 18.3
            74 18.3
            75 18.3
            76 18.3
            77 19.09
            78 19.09
            79 19.09
            80 19.09
            81 19.01
            82 19.01
            83 19.01
            84 19.01
            85 17.62
            86 17.62
            87 17.62
            88 17.62
            89 15.5
            90 15.5
            91 15.5
            92 15.5
            93 13.22
            94 13.22
            95 13.22
            96 13.22
;


## Number nFI of time intervals in which a certain fraction of the demand has to be met (card(set F)) 
param nFI := 2; 
 
## First time step of interval f in FI 
param TF_L :=   1 7 
                2 18
; 
 
## Last time step of interval f in FI
param TF_U :=   1 9 
                2 22
; 
 
## Fraction of central demand that needs to be met during interval f in FI 
param coef_FD :=    1 1 
                    2 1
; 
 
## Cost per unit of flexible demand activated [EUR]
param C_FD := 1;
