2025-01-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00402197879095407	0.00349392343502605	0.0046654481373086	0.00281864963671127	0.0529622457629243	0.0518385602229691	0.0542936167755412	0.0519055772385654	0.0984072167305819	0.0987210433703876	0.0988356494027409	0.0970360904962896	0.127932370427292	0.131138154804211	0.129407536248974	0.128521938519523	0.140032549178872	0.140063348856756	0.144835260738924	0.139068841225447	0.135112777795481	0.139908297780634	0.142129558632213	0.138849365791672	0.122938528341514	0.122679250152136	0.123088950070145	0.117293271436205	0.0928677355986756	0.0917508403606102	0.091110147599531	0.0912712764411832	0.0416499124362828	0.0425254707216539	0.0412247765717821	0.0425998402702813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-01-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0114555995302497	0.013494375766105	0.010666729653181	0.00938329505046436	0.0784414196032787	0.0806634385575987	0.0796203018098938	0.0792748400292287	0.123419115573547	0.124899276591699	0.123021320248644	0.124660287586109	0.151449549902726	0.150557312374985	0.150349911889086	0.151643225833203	0.163482561568847	0.163600417931333	0.161160472092309	0.162756548407511	0.161025099785047	0.160173806945236	0.161729111067067	0.159071982202649	0.145578811449818	0.142294791232939	0.142429079164291	0.144697318152952	0.111509446294089	0.109122515233745	0.110003295140773	0.112364743331393	0.0559578256233075	0.0555310495384589	0.05572257628965	0.0557885485485835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-01-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00357576210229409	0.00253044948091379	0.00507311250841947	0.00382067590837265	0.0572620670128326	0.0582410493977802	0.0619400603457553	0.0595568232436319	0.109406621384222	0.108143816666235	0.109780024281387	0.110669537668156	0.141004152060427	0.143525966853981	0.139658028533627	0.140811852551964	0.152464933502075	0.150732917505397	0.150696755608751	0.151105393383777	0.148447000493216	0.148200752204658	0.148165534548427	0.1471867127537	0.13229806533024	0.130244558396117	0.128849762160771	0.131607614112871	0.0711446222284687	0.0667559687838164	0.0706771758225509	0.069422233165164	0.0157807289714697	0.0158462434251404	0.0174197880500777	0.0149532395533122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-01-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00436411764380025	0.00223084375497162	0.00343684806050793	0.00496819054072021	0.0560988400447356	0.0538332238520242	0.0547650504354529	0.0563028856677873	0.0973828817532804	0.0977589786228959	0.0981381252745563	0.0977200143492674	0.0817315315860127	0.0813598305340917	0.0803300589271951	0.0825785789527005	0.0566035022706256	0.0566135317453248	0.0557006044645784	0.0540823615194711	0.0627388878586665	0.0618117867802908	0.0617832221818562	0.0656661031791866	0.0991928730120346	0.0996419662040014	0.0992499109998055	0.0999152497841586	0.0900149870639252	0.0944900706674492	0.0925242238670642	0.0929707184015614	0.0466663753737265	0.041579248423086	0.0449542741529003	0.0438001020502871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-01-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00450931045192927	0.0068164629055419	0.00349975586632244	0.000174470776206387	0.0508948946398565	0.0527927575642699	0.0522514933640571	0.0500608544318164	0.102557630429311	0.102144526013188	0.102810181676162	0.106487661881339	0.122518225048477	0.123921388914698	0.123590354976246	0.12297003106058	0.10781061847784	0.108553846285131	0.113592817045516	0.111042718191512	0.0990805995635898	0.097376500896225	0.0973382151334665	0.0962046844067187	0.0792651126905065	0.0800248898859463	0.0764097196012921	0.079300277822255	0.038591079658144	0.0391831823122344	0.0426484407327547	0.0405772972968669	0.0143753023665345	0.0139899046198141	0.0126893307810562	0.00994546223259527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-01-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00334157428463337	0.00374113228927355	0.00560770174115399	0.00330959168493909	0.043135025449967	0.0424507322886769	0.0416827668656742	0.0427314753956818	0.0762989128923593	0.0774003106300559	0.0786857873633155	0.0766149891142693	0.0985908299611539	0.100905757048665	0.0974525211799945	0.100050891810187	0.109102385861576	0.111677392563275	0.110466823544996	0.110753398030153	0.116906515846128	0.117838754070718	0.117194025227413	0.117060704855742	0.0795150856917	0.0781936679744527	0.0789957493676256	0.0782954969662217	0.0348807828656325	0.0361745588529883	0.0373492433225235	0.0395954149588557	0.0109560088519952	0.0100461428213723	0.0132314780868092	0.0107663702398233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-01-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0123942315263483	0.0145063711789046	0.0134680705882971	0.0136313267064501	0.0661017725047505	0.0648562664694374	0.0649205936412092	0.0651213673846029	0.103128343556339	0.101841862310957	0.1031838815486	0.100845912584104	0.145009825142108	0.146648791542028	0.148765099408316	0.147576283907549	0.153843541036448	0.153546737632689	0.15575428753673	0.154855433794132	0.156004421724961	0.157507474492846	0.156137577317743	0.15635052646445	0.147226840177494	0.145304377472934	0.143580695829042	0.143888086520529	0.109777201447866	0.112559378992772	0.112856440148586	0.113806979410775	0.0594586869731617	0.0561946377525928	0.0578800364443939	0.0584666388298517	0.00106407211255864	0.000267235179843309	0.000263288769207777	0.00140540393839027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-01-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0134383174323676	0.0128003855950539	0.0110137496127192	0.0147475473598594	0.0772128048187428	0.0788732538293285	0.0767150341748014	0.0781989071771273	0.121928882582433	0.122202296505531	0.120870434205331	0.121998386706705	0.148223116900797	0.14796711428351	0.148277837840668	0.148531930975024	0.159982154826057	0.158169838591752	0.156498774839059	0.159349231743133	0.133840503452911	0.134474577551265	0.137757352566284	0.13492756642954	0.0708096675782262	0.0698488881176671	0.0703026524740953	0.0710387918300115	0.040226932682962	0.0392337606728726	0.035635337410076	0.0389039692340894	0.022124724411698	0.0213743868484719	0.0229124493818687	0.0225884393579615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-01-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0149270321349444	0.0125696230979024	0.0128543052335802	0.013649039533573	0.0829406514321334	0.0805197615593689	0.0797890843883589	0.0817505026201388	0.124663237065962	0.124922949935543	0.124416673272883	0.124997139725612	0.15184802295152	0.150424940520111	0.150858849428867	0.151868187099501	0.160161618410702	0.16257892223631	0.163190024194917	0.16206943515807	0.158745656940019	0.158643106961315	0.158155221819006	0.15745601427966	0.138927696046837	0.140255601918009	0.138983780911814	0.13783292112334	0.102507466499653	0.105856851137505	0.104000154126534	0.105635528236308	0.0502383854764183	0.0546544508057691	0.0513948426087692	0.0507123211090434	0.000622224522645626	0.000991467149314318	0.000668991605199446	0.000717316722840611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2025-01-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115067237177458	0.0113802856734144	0.0107621302732553	0.0113508603355845	0.0732305995880571	0.0740333001721578	0.0729597530197006	0.0707763472200845	0.116425607458417	0.115054624189048	0.118626522124158	0.116893246228376	0.142322342617623	0.145960293480331	0.144012396137084	0.144704967764961	0.156606534682748	0.156016518639413	0.155813657915976	0.154563288761863	0.154926657419071	0.151093279826024	0.153192985266745	0.15178707748816	0.134523915638373	0.137103318529513	0.136697910330102	0.135674855502012	0.103098271513567	0.104172365018007	0.103836004810504	0.101893358657923	0.0502985391968189	0.0512673007876452	0.051842186852917	0.0525919731626189	0.00290105752289209	0.000476947263301648	0.000152935501356648	0.000469059712449619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
