method,sc_folder,day,num_scenarios,num_stages,in_sample_prediction,path,num_nodes,num_tree_stages,num_leaf_nodes,avg_nodes_per_stage,max_nodes_per_stage,avg_leaf_group_size,max_leaf_group_size,prob_min,prob_max,prob_std,prob_entropy_norm,effective_num_scenarios
dif_ren,100,1,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_1.json,4967,103,88,48.22330097087379,88,1.1363636363636365,3,0.01,0.03,0.004312196809320517,0.9878902574490014,76.92307692307692
dif_ren,100,10,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_10.json,3758,103,83,36.48543689320388,83,1.2048192771084338,6,0.01,0.06,0.008029919374916449,0.9695955030985347,57.4712643678161
dif_ren,100,11,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_11.json,5709,103,90,55.42718446601942,90,1.1111111111111112,4,0.01,0.04,0.004581228472908511,0.9872001637490533,76.92307692307693
dif_ren,100,12,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_12.json,4820,103,83,46.79611650485437,83,1.2048192771084338,6,0.01,0.06,0.007566418538847027,0.9727327385957235,59.523809523809526
dif_ren,100,13,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_13.json,4811,103,89,46.70873786407767,89,1.1235955056179776,5,0.01,0.05,0.005572852479836963,0.983326422082212,71.42857142857143
dif_ren,100,14,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_14.json,6632,103,92,64.3883495145631,92,1.0869565217391304,4,0.01,0.04,0.004078622399846461,0.9896905031703607,80.64516129032259
dif_ren,100,15,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_15.json,3826,103,82,37.14563106796116,82,1.2195121951219512,3,0.01,0.03,0.00518543698182178,0.9836585977032617,69.44444444444444
dif_ren,100,16,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_16.json,4880,103,78,47.37864077669903,78,1.2820512820512822,6,0.01,0.06,0.008304684482411102,0.9682931342726746,54.94505494505494
dif_ren,100,17,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_17.json,6303,103,94,61.19417475728155,94,1.0638297872340425,3,0.01,0.03,0.0028466145021829046,0.9941595822726925,87.71929824561404
dif_ren,100,18,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_18.json,5089,103,93,49.407766990291265,93,1.075268817204301,4,0.01,0.04,0.003944932543622396,0.9903884431972843,81.9672131147541
dif_ren,100,19,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_19.json,5622,103,91,54.58252427184466,91,1.098901098901099,3,0.01,0.03,0.0033331320633193627,0.9920883604520079,83.33333333333333
dif_ren,100,2,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_2.json,4844,103,89,47.029126213592235,89,1.1235955056179776,6,0.01,0.06,0.0063281473439679645,0.9799834848543937,67.56756756756755
dif_ren,100,20,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_20.json,5543,103,80,53.81553398058252,80,1.25,9,0.01,0.09,0.010897247358851685,0.9567282874428423,45.45454545454546
dif_ren,100,21,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_21.json,4372,103,89,42.44660194174757,89,1.1235955056179776,6,0.01,0.06,0.005962471533223191,0.982314919618381,69.44444444444443
dif_ren,100,22,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_22.json,4908,103,91,47.650485436893206,91,1.098901098901099,4,0.01,0.04,0.00420751422397289,0.9890151227262106,79.36507936507937
dif_ren,100,23,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_23.json,4969,103,86,48.24271844660194,86,1.1627906976744187,7,0.01,0.07,0.008049334092965944,0.9715902322412372,58.13953488372093
dif_ren,100,24,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_24.json,5251,103,85,50.980582524271846,85,1.1764705882352942,3,0.01,0.03,0.005128116404165498,0.983886281473511,71.42857142857143
dif_ren,100,25,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_25.json,5436,103,86,52.77669902912621,86,1.1627906976744187,4,0.01,0.04,0.005025623903482398,0.9848269066568882,72.46376811594205
dif_ren,100,26,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_26.json,5232,103,85,50.79611650485437,85,1.1764705882352942,12,0.01,0.12,0.01209535356468224,0.9558024897695104,41.32231404958679
dif_ren,100,27,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_27.json,6519,103,89,63.29126213592233,89,1.1235955056179776,6,0.01,0.06,0.006328147343967964,0.9803921837443523,67.56756756756755
dif_ren,100,28,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_28.json,3869,103,90,37.56310679611651,90,1.1111111111111112,9,0.01,0.09,0.008491099188685689,0.9733065190919472,56.81818181818183
dif_ren,100,29,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_29.json,5322,103,93,51.66990291262136,93,1.075268817204301,3,0.01,0.03,0.003355803555769297,0.992292529844823,84.74576271186442
dif_ren,100,3,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_3.json,4889,103,90,47.46601941747573,90,1.1111111111111112,7,0.01,0.07,0.006573421981221796,0.9808203067365496,66.66666666666666
dif_ren,100,30,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_30.json,4403,103,90,42.74757281553398,90,1.1111111111111112,5,0.01,0.05,0.005665577237325315,0.9828027244818474,71.42857142857142
dif_ren,100,4,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_4.json,6317,103,88,61.33009708737864,88,1.1363636363636365,4,0.01,0.04,0.005041152957458826,0.984794009794286,73.52941176470588
dif_ren,100,5,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_5.json,4434,103,89,43.04854368932039,89,1.1235955056179776,4,0.01,0.04,0.004697650552891432,0.9865690902563968,75.75757575757576
dif_ren,100,6,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_6.json,6897,103,91,66.96116504854369,91,1.098901098901099,3,0.01,0.03,0.003937686344432729,0.9897684117016261,80.64516129032258
dif_ren,100,7,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_7.json,4715,103,92,45.77669902912621,92,1.0869565217391304,3,0.01,0.03,0.0035053294557819783,0.9915991422025698,83.33333333333333
dif_ren,100,8,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_8.json,6240,103,84,60.58252427184466,84,1.1904761904761905,5,0.01,0.05,0.006070261325705697,0.9801004464578021,66.66666666666667
dif_ren,100,9,100,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_100/results_9.json,5508,103,87,53.47572815533981,87,1.1494252873563218,9,0.01,0.09,0.008909343620724645,0.9702109088262048,54.34782608695653
dif_ren,110,1,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_1.json,4234,103,98,41.10679611650485,98,1.1224489795918366,4,0.00909090909090909,0.03636363636363636,0.004160976158071578,0.9873858421257158,84.02777777777779
dif_ren,110,10,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_10.json,6301,103,95,61.1747572815534,95,1.1578947368421053,5,0.00909090909090909,0.045454545454545456,0.005645121991867033,0.9797852878350872,73.78048780487806
dif_ren,110,11,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_11.json,3672,103,89,35.650485436893206,89,1.2359550561797752,4,0.00909090909090909,0.03636363636363636,0.0057854146102170765,0.9783799021778463,70.34883720930233
dif_ren,110,12,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_12.json,5070,103,92,49.22330097087379,92,1.1956521739130435,10,0.00909090909090909,0.09090909090909091,0.009114507950672101,0.9649854003308255,54.01785714285715
dif_ren,110,13,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_13.json,6983,103,97,67.79611650485437,97,1.134020618556701,5,0.00909090909090909,0.045454545454545456,0.005323138452169795,0.9818726812331188,76.58227848101265
dif_ren,110,14,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_14.json,5552,103,95,53.90291262135922,95,1.1578947368421053,6,0.00909090909090909,0.05454545454545454,0.005797179418511373,0.9799234747244516,72.89156626506026
dif_ren,110,15,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_15.json,6034,103,94,58.58252427184466,94,1.1702127659574468,10,0.00909090909090909,0.09090909090909091,0.008759761604815671,0.9680593326307975,56.01851851851854
dif_ren,110,16,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_16.json,5582,103,96,54.19417475728155,96,1.1458333333333333,5,0.00909090909090909,0.045454545454545456,0.005245220615199329,0.9820175726502495,76.58227848101266
dif_ren,110,17,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_17.json,7080,103,99,68.7378640776699,99,1.1111111111111112,7,0.00909090909090909,0.06363636363636363,0.005905577664210662,0.9812321953808281,73.78048780487806
dif_ren,110,18,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_18.json,4433,103,102,43.03883495145631,102,1.0784313725490196,3,0.00909090909090909,0.02727272727272727,0.0030355412416981096,0.992469694505626,93.0769230769231
dif_ren,110,19,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_19.json,5127,103,93,49.77669902912621,93,1.1827956989247312,5,0.00909090909090909,0.045454545454545456,0.005647646852650749,0.9798732574978041,72.89156626506025
dif_ren,110,2,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_2.json,5459,103,93,53.0,93,1.1827956989247312,5,0.00909090909090909,0.045454545454545456,0.005647646852650749,0.9798732574978041,72.89156626506026
dif_ren,110,20,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_20.json,6372,103,97,61.86407766990291,97,1.134020618556701,8,0.00909090909090909,0.07272727272727272,0.006861482743288894,0.9768650778817513,67.22222222222223
dif_ren,110,21,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_21.json,6871,103,97,66.70873786407768,97,1.134020618556701,5,0.00909090909090909,0.045454545454545456,0.004819104079543558,0.9846275385496578,79.60526315789474
dif_ren,110,22,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_22.json,5200,103,94,50.48543689320388,94,1.1702127659574468,6,0.00909090909090909,0.05454545454545454,0.006447130875241376,0.9759781511364912,68.75000000000001
dif_ren,110,23,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_23.json,5658,103,96,54.932038834951456,96,1.1458333333333333,6,0.00909090909090909,0.05454545454545454,0.006151659760951407,0.9780407645805952,71.17647058823529
dif_ren,110,24,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_24.json,4604,103,89,44.699029126213595,89,1.2359550561797752,12,0.00909090909090909,0.10909090909090909,0.01107320141603077,0.9559184239522303,45.14925373134329
dif_ren,110,25,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_25.json,5492,103,106,53.320388349514566,106,1.0377358490566038,3,0.00909090909090909,0.02727272727272727,0.0021354887818162485,0.9961131188160661,100.83333333333334
dif_ren,110,26,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_26.json,4910,103,95,47.66990291262136,95,1.1578947368421053,5,0.00909090909090909,0.045454545454545456,0.005162145056176529,0.982918970246918,76.58227848101268
dif_ren,110,27,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_27.json,4761,103,101,46.22330097087379,101,1.0891089108910892,3,0.00909090909090909,0.02727272727272727,0.0031593031097721406,0.9918576692380517,91.66666666666669
dif_ren,110,28,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_28.json,7057,103,104,68.51456310679612,104,1.0576923076923077,3,0.00909090909090909,0.02727272727272727,0.0024662125838576725,0.994771458465849,97.58064516129032
dif_ren,110,29,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_29.json,6806,103,104,66.07766990291262,104,1.0576923076923077,3,0.00909090909090909,0.02727272727272727,0.0024662125838576725,0.9947714584658494,97.58064516129032
dif_ren,110,3,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_3.json,6876,103,91,66.75728155339806,91,1.2087912087912087,9,0.00909090909090909,0.08181818181818182,0.010131860054751727,0.9574815228507749,49.18699186991872
dif_ren,110,30,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_30.json,6484,103,96,62.95145631067961,96,1.1458333333333333,7,0.00909090909090909,0.06363636363636363,0.0069407129552305664,0.9745807636157217,66.4835164835165
dif_ren,110,4,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_4.json,5968,103,95,57.94174757281554,95,1.1578947368421053,4,0.00909090909090909,0.03636363636363636,0.004990776960920688,0.9830571571362824,77.56410256410258
dif_ren,110,5,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_5.json,5341,103,99,51.85436893203884,99,1.1111111111111112,6,0.00909090909090909,0.05454545454545454,0.005465078426580904,0.9824617085675691,76.58227848101266
dif_ren,110,6,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_6.json,7091,103,96,68.84466019417475,96,1.1458333333333333,6,0.00909090909090909,0.05454545454545454,0.006688046811746051,0.9759564357312571,67.97752808988764
dif_ren,110,7,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_7.json,5011,103,97,48.650485436893206,97,1.134020618556701,7,0.00909090909090909,0.06363636363636363,0.006209660271219286,0.9790601868193981,71.17647058823533
dif_ren,110,8,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_8.json,5079,103,93,49.310679611650485,93,1.1827956989247312,3,0.00909090909090909,0.02727272727272727,0.004410758229786306,0.985572997380312,79.60526315789474
dif_ren,110,9,110,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_110/results_9.json,4456,103,90,43.262135922330096,90,1.2222222222222223,8,0.00909090909090909,0.07272727272727272,0.008547149818709568,0.9646078257103161,56.54205607476635
dif_ren,120,1,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_1.json,5468,103,108,53.0873786407767,108,1.1111111111111112,5,0.008333333333333333,0.041666666666666664,0.004440584743808074,0.9850427354029323,87.80487804878047
dif_ren,120,10,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_10.json,6473,103,99,62.84466019417476,99,1.2121212121212122,7,0.008333333333333333,0.058333333333333334,0.006728743734582944,0.9723992222225791,68.57142857142857
dif_ren,120,11,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_11.json,6645,103,108,64.51456310679612,108,1.1111111111111112,5,0.008333333333333333,0.041666666666666664,0.004855596519306256,0.9830569627877686,84.70588235294116
dif_ren,120,12,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_12.json,4937,103,104,47.932038834951456,104,1.1538461538461537,4,0.008333333333333333,0.03333333333333333,0.004871373126144443,0.9816732553781262,82.75862068965516
dif_ren,120,13,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_13.json,6465,103,103,62.76699029126213,103,1.1650485436893203,5,0.008333333333333333,0.041666666666666664,0.005205730725613403,0.980648372322617,79.99999999999997
dif_ren,120,14,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_14.json,6596,103,107,64.03883495145631,107,1.1214953271028036,5,0.008333333333333333,0.041666666666666664,0.004218567776931726,0.9860705610062197,88.88888888888887
dif_ren,120,15,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_15.json,6143,103,106,59.640776699029125,106,1.1320754716981132,6,0.008333333333333333,0.05,0.00499940663383165,0.9826180093169669,82.75862068965516
dif_ren,120,16,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_16.json,7155,103,110,69.46601941747574,110,1.0909090909090908,6,0.008333333333333333,0.05,0.004285495643554832,0.9871632563434263,89.99999999999999
dif_ren,120,17,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_17.json,6025,103,104,58.49514563106796,104,1.1538461538461537,5,0.008333333333333333,0.041666666666666664,0.004871373126144442,0.9821587453135932,82.75862068965516
dif_ren,120,18,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_18.json,4080,103,105,39.61165048543689,105,1.1428571428571428,4,0.008333333333333333,0.03333333333333333,0.003888078956798696,0.9871015966178484,89.99999999999999
dif_ren,120,19,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_19.json,6580,103,100,63.883495145631066,100,1.2,11,0.008333333333333333,0.09166666666666666,0.010206207261596576,0.9532845264064665,48.97959183673469
dif_ren,120,2,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_2.json,4949,103,91,48.04854368932039,91,1.3186813186813187,7,0.008333333333333333,0.058333333333333334,0.008367979341802686,0.9610862025611038,57.59999999999999
dif_ren,120,20,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_20.json,6041,103,92,58.650485436893206,92,1.3043478260869565,10,0.008333333333333333,0.08333333333333333,0.009336303425163133,0.9572261967021285,52.941176470588225
dif_ren,120,21,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_21.json,5688,103,103,55.22330097087379,103,1.1650485436893203,7,0.008333333333333333,0.058333333333333334,0.006263829077943661,0.9756110537686953,72.7272727272727
dif_ren,120,22,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_22.json,6190,103,107,60.09708737864078,107,1.1214953271028036,4,0.008333333333333333,0.03333333333333333,0.003898751093702126,0.9871271472729741,91.13924050632909
dif_ren,120,23,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_23.json,5180,103,106,50.29126213592233,106,1.1320754716981132,6,0.008333333333333333,0.05,0.005378185967448765,0.9801407703574365,80.0
dif_ren,120,24,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_24.json,5657,103,107,54.922330097087375,107,1.1214953271028036,8,0.008333333333333333,0.06666666666666667,0.006516043820358844,0.975575534462789,72.0
dif_ren,120,25,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_25.json,5933,103,103,57.601941747572816,103,1.1650485436893203,5,0.008333333333333333,0.041666666666666664,0.004658957944623937,0.9832654182416956,83.7209302325581
dif_ren,120,26,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_26.json,5796,103,103,56.271844660194176,103,1.1650485436893203,6,0.008333333333333333,0.05,0.006044723574224224,0.9757876651484699,74.22680412371132
dif_ren,120,27,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_27.json,5650,103,103,54.85436893203884,103,1.1650485436893203,6,0.008333333333333333,0.05,0.005458617408877995,0.9793455214599388,78.26086956521738
dif_ren,120,28,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_28.json,6469,103,106,62.80582524271845,106,1.1320754716981132,6,0.008333333333333333,0.05,0.004730065709588467,0.9841602299112864,84.70588235294116
dif_ren,120,29,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_29.json,4640,103,99,45.04854368932039,99,1.2121212121212122,12,0.008333333333333333,0.1,0.009999489834961281,0.9562113258491816,49.99999999999999
dif_ren,120,3,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_3.json,5275,103,100,51.213592233009706,100,1.2,4,0.008333333333333333,0.03333333333333333,0.004564354645876384,0.9831229774242314,82.75862068965515
dif_ren,120,30,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_30.json,5661,103,103,54.96116504854369,103,1.1650485436893203,7,0.008333333333333333,0.058333333333333334,0.006044723574224224,0.9766763257157555,74.22680412371133
dif_ren,120,4,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_4.json,5516,103,111,53.55339805825243,111,1.0810810810810811,5,0.008333333333333333,0.041666666666666664,0.003896678460168463,0.9881980926726779,93.50649350649347
dif_ren,120,5,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_5.json,5183,103,101,50.320388349514566,101,1.188118811881188,7,0.008333333333333333,0.058333333333333334,0.006173249462049469,0.9758196251776579,72.72727272727272
dif_ren,120,6,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_6.json,6374,103,107,61.883495145631066,107,1.1214953271028036,4,0.008333333333333333,0.03333333333333333,0.0038987510937021266,0.9871271472729741,91.13924050632909
dif_ren,120,7,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_7.json,6424,103,109,62.36893203883495,109,1.1009174311926606,3,0.008333333333333333,0.025,0.0027522935779816515,0.9924768905155205,99.99999999999999
dif_ren,120,8,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_8.json,5549,103,102,53.87378640776699,102,1.1764705882352942,6,0.008333333333333333,0.05,0.00588235294117647,0.9769032509434522,74.99999999999999
dif_ren,120,9,120,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_120/results_9.json,4958,103,99,48.13592233009709,99,1.2121212121212122,8,0.008333333333333333,0.06666666666666667,0.008229379160000164,0.9634173965879914,59.50413223140496
dif_ren,130,1,130,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_130/results_1.json,7217,103,108,70.06796116504854,108,1.2037037037037037,4,0.007692307692307693,0.03076923076923077,0.005515230963705397,0.9749669040691195,79.71698113207546
dif_ren,130,10,130,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_130/results_10.json,6619,103,115,64.2621359223301,115,1.1304347826086956,5,0.007692307692307693,0.038461538461538464,0.004482104499732697,0.9831668404828193,90.86021505376344
dif_ren,130,11,130,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_130/results_11.json,6044,103,112,58.679611650485434,112,1.1607142857142858,10,0.007692307692307693,0.07692307692307693,0.007088497718373996,0.9705945962149912,68.69918699186991
dif_ren,130,12,130,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_130/results_12.json,6597,103,114,64.04854368932038,114,1.1403508771929824,8,0.007692307692307693,0.06153846153846154,0.005752534814020814,0.9773462522861248,79.71698113207546
dif_ren,130,13,130,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_130/results_13.json,7381,103,113,71.66019417475728,113,1.1504424778761062,9,0.007692307692307693,0.06923076923076923,0.007252306246651642,0.968536513776149,67.6
dif_ren,130,14,130,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_130/results_14.json,6534,103,125,63.43689320388349,125,1.04,3,0.007692307692307693,0.023076923076923078,0.0017941390445677852,0.9962464563317013,119.0140845070422
dif_ren,130,15,130,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_130/results_15.json,6568,103,114,63.76699029126213,114,1.1403508771929824,6,0.007692307692307693,0.046153846153846156,0.004542518941891185,0.982953126346759,89.8936170212766
dif_ren,130,16,130,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_130/results_16.json,5848,103,115,56.77669902912621,115,1.1304347826086956,5,0.007692307692307693,0.038461538461538464,0.0038657346559999714,0.9863747391262812,96.02272727272727
dif_ren,130,17,130,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_130/results_17.json,6459,103,116,62.70873786407767,116,1.1206896551724137,4,0.007692307692307693,0.03076923076923077,0.0035214636730375995,0.9880770990308875,99.41176470588232
dif_ren,130,18,130,102,True,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/dif_ren_scentree/scenariotree_130/results_18.json,6342,103,110,61.57281553398058,110,1.1818181818181819,10,0.007692307692307693,0.07692307692307693,0.0071997413573335655,0.9694776686968842,67.6
