ren_type,branch,num_scenarios_folder,scenario_dir,lane,pinned_cores,concurrency_lanes,threads_per_solve,pid,hostname,loadavg_1min_start,loadavg_1min_end,num_scenarios_original,num_scenarios_reduced,num_scenarios_in_model,preprocess_time_s,build_instance_time_s,solve_time_s,wall_time_total_s,solver_status,termination_condition,solver_message,solver_wallclock_time_s,num_variables,num_constraints,num_binary_vars,num_integer_vars,lower_bound,upper_bound,gurobi_nodes_explored,gurobi_simplex_iterations,gurobi_best_objective,gurobi_best_bound,gurobi_gap_pct,obj_fun,obj_DA_income,obj_RM_income,obj_IM_income,obj_IB_income,obj_IB_costs,obj_IB_net,obj_FD_costs,results_dir,solver_log_path,status,error,traceback
same_ren,15min_ren_same,380,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_same_ren/FTC_20251031_20251130_c30_sc380_15min_same_ren,1,"4,5,6,7",16,4,3861960,azathoth,25.3056640625,42.26025390625,380,128,128,2.6662113666534424,1.1836051940917969,299.593789100647,339.5202224254608,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,344449,2222228,36864,36864,-38220.43524888215,-38220.42063606814,1,271179,-38220.43524888,-38220.42063607,0.0,-38220.43524819461,-48797.33714225635,5919.9426543573345,5142.846912967256,58.62231299870237,437.460243449407,-378.8379304507047,107.04974281301914,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc380_15min_same_ren/DA/ec/001,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc380_15min_same_ren/DA/ec/001/solver_log.txt,ok,,
same_ren,15min_ren_same,350,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_same_ren/FTC_20251031_20251130_c30_sc350_15min_same_ren,9,"36,37,38,39",16,4,3861969,azathoth,26.333984375,46.2001953125,350,149,149,2.541365385055542,1.2787675857543945,393.72120332717896,439.1660771369934,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,400960,2866950,42912,42912,-38530.97606997937,-38530.95043089332,1,280084,-38530.97606998,-38530.95043089,0.0001,-38530.9760716731,-50974.93511389878,5364.710571742999,7534.017063721434,70.54860731175847,419.48181118664934,-348.93320387489086,105.83538936364137,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc350_15min_same_ren/DA/ec/001,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc350_15min_same_ren/DA/ec/001/solver_log.txt,ok,,
same_ren,15min_ren_same,400,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_same_ren/FTC_20251031_20251130_c30_sc400_15min_same_ren,3,"12,13,14,15",16,4,3861961,azathoth,28.15234375,44.8984375,400,137,137,2.827888011932373,1.28074049949646,360.29389357566833,404.32752871513367,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,368668,2423754,39456,39456,-38160.51279425275,-38160.51264534429,1,309991,-38160.51279425,-38160.51264534,0.0,-38160.51279404871,-50301.26502313827,6750.4105907375315,5853.304448342072,172.1599572144492,530.0105369109059,-357.8505796964567,105.11223029330313,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc400_15min_same_ren/DA/ec/001,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc400_15min_same_ren/DA/ec/001/solver_log.txt,ok,,
same_ren,15min_ren_same,420,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_same_ren/FTC_20251031_20251130_c30_sc420_15min_same_ren,12,"48,49,50,51",16,4,3861973,azathoth,37.62890625,43.9912109375,420,134,134,2.9438869953155518,1.2578060626983643,316.7881028652191,360.7648138999939,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,360595,2362592,38592,38592,-38841.43092453497,-38841.43092453497,1,299297,-38841.43092453,-38841.43092453,0.0,-38841.43090800446,-45995.244501967885,5644.341132374884,1925.3375248957432,102.37295509129584,410.5473783335551,-308.1744232422593,107.69064006440028,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc420_15min_same_ren/DA/ec/001,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc420_15min_same_ren/DA/ec/001/solver_log.txt,ok,,
same_ren,15min_ren_same,460,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_same_ren/FTC_20251031_20251130_c30_sc460_15min_same_ren,7,"28,29,30,31",16,4,3861963,azathoth,36.91748046875,43.99658203125,460,129,129,3.361133575439453,1.3185927867889404,299.8539230823517,346.14162278175354,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,347140,2174406,37152,37152,-38415.558342761324,-38415.222307892735,1,269744,-38415.55834276,-38415.22230789,0.0009,-38415.55834038734,-49270.571240879086,6270.004240027442,5030.620474237975,106.1390447225982,444.2413334227329,-338.1022887001347,107.50952507371026,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc460_15min_same_ren/DA/ec/001,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc460_15min_same_ren/DA/ec/001/solver_log.txt,ok,,
same_ren,15min_ren_same,410,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_same_ren/FTC_20251031_20251130_c30_sc410_15min_same_ren,5,"20,21,22,23",16,4,3861974,azathoth,36.89990234375,45.85400390625,410,140,140,2.851489543914795,1.2767927646636963,435.15975403785706,479.7686746120453,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,376741,2602656,40320,40320,-38158.91631316226,-38158.910396879306,1,283427,-38158.91631316,-38158.91039688,0.0,-38158.91631472049,-46765.5107169199,5367.216155394496,3661.161648183313,101.23867780077954,413.72405847986283,-312.4853806790833,109.29802069981045,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc410_15min_same_ren/DA/ec/001,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc410_15min_same_ren/DA/ec/001/solver_log.txt,ok,,
same_ren,15min_ren_same,390,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_same_ren/FTC_20251031_20251130_c30_sc390_15min_same_ren,8,"32,33,34,35",16,4,3861966,azathoth,24.8779296875,44.51416015625,390,142,142,2.7036125659942627,1.2585630416870117,541.8885734081268,586.4552714824677,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,382123,2669036,40896,40896,-38326.04753410843,-38326.04585656945,1,321125,-38326.04753411,-38326.04585657,0.0,-38326.04753410846,-48282.92948314706,5580.210408992523,4838.2443483006655,144.34184229418918,498.7926330540815,-354.4507907598923,107.122017494102,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc390_15min_same_ren/DA/ec/001,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc390_15min_same_ren/DA/ec/001/solver_log.txt,ok,,
same_ren,15min_ren_same,360,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_same_ren/FTC_20251031_20251130_c30_sc360_15min_same_ren,14,"56,57,58,59",16,4,3861968,azathoth,25.59375,44.51416015625,360,148,148,2.591858148574829,1.2507600784301758,580.33460688591,625.2393643856049,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,398269,2839436,42624,42624,-38772.154033969164,-38771.80754528462,1,339352,-38772.15403397,-38771.80754528,0.0009,-38772.15403398839,-47892.34731131486,5690.875355005816,3864.4339901112676,169.58231956489547,496.7183824548872,-327.13606288999176,107.98000490074571,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc360_15min_same_ren/DA/ec/001,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc360_15min_same_ren/DA/ec/001/solver_log.txt,ok,,
same_ren,15min_ren_same,440,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_same_ren/FTC_20251031_20251130_c30_sc440_15min_same_ren,4,"16,17,18,19",16,4,3861970,azathoth,37.0595703125,44.24169921875,440,154,154,3.0805985927581787,1.379781723022461,436.5237364768982,486.8436064720154,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,414415,3071704,44352,44352,-39529.85693904463,-39529.72026616345,1,329804,-39529.85693904,-39529.72026616,0.0003,-39529.856938629004,-52076.90237529549,5115.366209823019,7866.967357653252,217.18671385271813,543.8212005256214,-326.6344866729033,108.6536441368501,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc440_15min_same_ren/DA/ec/001,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc440_15min_same_ren/DA/ec/001/solver_log.txt,ok,,
same_ren,15min_ren_same,430,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_same_ren/FTC_20251031_20251130_c30_sc430_15min_same_ren,2,"8,9,10,11",16,4,3861962,azathoth,37.37841796875,43.09619140625,430,133,133,2.9809446334838867,1.2759287357330322,527.7301943302155,571.7346615791321,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,357904,2337158,38304,38304,-38951.191911270435,-38951.12346889264,1,323629,-38951.19191127,-38951.12346889,0.0002,-38951.19190644978,-50445.25937737832,5719.663180966975,6155.6684871040125,201.151127011365,477.57818105184697,-276.42705404048195,104.83714310232354,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc430_15min_same_ren/DA/ec/001,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc430_15min_same_ren/DA/ec/001/solver_log.txt,ok,,
same_ren,15min_ren_same,510,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_same_ren/FTC_20251031_20251130_c30_sc510_15min_same_ren,9,"36,37,38,39",16,4,3861969,azathoth,46.2001953125,42.84814453125,510,115,115,3.6846656799316406,1.3831651210784912,257.9027349948883,306.3216745853424,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,309466,1800006,33120,33120,-37895.54323479654,-37895.541241504296,1,234172,-37895.5432348,-37895.5412415,0.0,-37895.54323230626,-48440.77083893984,6283.864188623151,4679.585930622512,170.65746468253963,484.0415756805152,-313.3841109979756,104.83840161387573,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc510_15min_same_ren/DA/ec/001,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc510_15min_same_ren/DA/ec/001/solver_log.txt,ok,,
same_ren,15min_ren_same,530,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_same_ren/FTC_20251031_20251130_c30_sc530_15min_same_ren,12,"48,49,50,51",16,4,3861973,azathoth,43.9912109375,55.5380859375,530,156,156,3.770444869995117,1.52065110206604,464.0913345813751,520.9264149665833,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,419797,3091192,44928,44928,-39511.50793000081,-39511.47650868078,1,338429,-39511.50793,-39511.47650868,0.0001,-39511.50792757863,-48876.00757360117,5986.721652087346,3755.4142534977555,144.94349910995214,415.6185109246499,-270.67501181469777,106.96124774790098,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc530_15min_same_ren/DA/ec/001,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc530_15min_same_ren/DA/ec/001/solver_log.txt,ok,,
same_ren,15min_ren_same,560,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_same_ren/FTC_20251031_20251130_c30_sc560_15min_same_ren,8,"32,33,34,35",16,4,3861966,azathoth,44.51416015625,51.373046875,560,146,146,3.9225730895996094,1.5994675159454346,421.7610878944397,479.02179884910583,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,392887,2755220,42048,42048,-39026.4406177926,-38980.24394400879,1,305730,-39026.44061779,-38980.24394401,0.1184,-39026.440617548666,-48436.65930507166,5327.042596684389,4519.288232899775,132.70121410393685,462.64076115957124,-329.9395470556344,106.17259500582846,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc560_15min_same_ren/DA/ec/001,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc560_15min_same_ren/DA/ec/001/solver_log.txt,ok,,
same_ren,15min_ren_same,570,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_same_ren/FTC_20251031_20251130_c30_sc570_15min_same_ren,14,"56,57,58,59",16,4,3861968,azathoth,44.51416015625,49.2265625,570,147,147,4.132301568984985,1.5623774528503418,446.889200925827,505.27877473831177,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,395578,2761818,42336,42336,-37560.895296189905,-37560.895296189905,1,328516,-37560.89529619,-37560.89529619,0.0,-37560.89529625221,-50500.87630057081,6287.411163529391,7058.680330623317,191.28211969520257,491.2762559396131,-299.9941362444106,106.11635358915508,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc570_15min_same_ren/DA/ec/001,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc570_15min_same_ren/DA/ec/001/solver_log.txt,ok,,
same_ren,15min_ren_same,450,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_same_ren/FTC_20251031_20251130_c30_sc450_15min_same_ren,15,"60,61,62,63",16,4,3861972,azathoth,36.89453125,46.3232421875,450,165,165,3.2891647815704346,1.4971601963043213,985.2347009181976,1045.3732783794403,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,444016,3443714,47520,47520,-37168.07904731144,-37167.84557974676,1,353365,-37168.07904731,-37167.84557975,0.0006,-37168.07904790982,-48261.35584349146,5847.835918870745,5664.652445479408,151.13263943785455,465.1358930777213,-314.0032536398667,105.20831512906679,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc450_15min_same_ren/DA/ec/001,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc450_15min_same_ren/DA/ec/001/solver_log.txt,ok,,
same_ren,15min_ren_same,520,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_same_ren/FTC_20251031_20251130_c30_sc520_15min_same_ren,3,"12,13,14,15",16,4,3861961,azathoth,44.8984375,44.72119140625,520,168,168,3.60955548286438,1.6266255378723145,713.5591831207275,774.5286836624146,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,452089,3653844,48384,48384,-38061.732636523,-38061.73149061589,1,372354,-38061.73263652,-38061.73149062,0.0,-38061.732636561566,-49663.34505886544,5925.011399482564,6133.000803150342,130.87763572609447,478.8532822355066,-347.9756465094121,108.42413382022524,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc520_15min_same_ren/DA/ec/001,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc520_15min_same_ren/DA/ec/001/solver_log.txt,ok,,
same_ren,15min_ren_same,550,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_same_ren/FTC_20251031_20251130_c30_sc550_15min_same_ren,5,"20,21,22,23",16,4,3861974,azathoth,45.85400390625,39.88134765625,550,164,164,3.787327766418457,1.6035981178283691,637.0763962268829,696.2982654571533,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,441325,3449724,47232,47232,-37666.27014209336,-37666.00534899654,1,367520,-37666.27014209,-37666.005349,0.0007,-37666.27013764334,-47530.48640267407,6289.316274029169,3956.3017104157466,113.94944849718422,388.1734451860284,-274.2239966888442,107.17772272558567,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc550_15min_same_ren/DA/ec/001,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc550_15min_same_ren/DA/ec/001/solver_log.txt,ok,,
same_ren,15min_ren_same,480,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_same_ren/FTC_20251031_20251130_c30_sc480_15min_same_ren,10,"40,41,42,43",16,4,3861967,azathoth,36.81787109375,37.92724609375,480,179,179,3.41056227684021,1.6094212532043457,1037.7890124320984,1099.5962133407593,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,481690,4012474,51552,51552,-38149.775590653386,-38149.775238154536,1,425399,-38149.77559065,-38149.77523815,0.0,-38149.775590893856,-51046.270288975385,5993.660977707773,7297.98310793904,181.49095406373345,469.9799018331513,-288.48894776941785,106.66043979671494,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc480_15min_same_ren/DA/ec/001,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc480_15min_same_ren/DA/ec/001/solver_log.txt,ok,,
same_ren,15min_ren_same,540,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_same_ren/FTC_20251031_20251130_c30_sc540_15min_same_ren,7,"28,29,30,31",16,4,3861963,azathoth,43.99658203125,35.06396484375,540,174,174,3.965153217315674,1.6630609035491943,772.335696220398,835.2903702259064,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,468235,3735880,50112,50112,-38055.02444365404,-38055.01898075038,1,342366,-38055.02444365,-38055.01898075,0.0,-38055.02444576491,-49815.84342991232,6121.450322295482,6021.572449162818,83.06111635906105,357.757294073404,-274.696177714343,107.5076095968461,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc540_15min_same_ren/DA/ec/001,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc540_15min_same_ren/DA/ec/001/solver_log.txt,ok,,
same_ren,15min_ren_same,580,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_same_ren/FTC_20251031_20251130_c30_sc580_15min_same_ren,4,"16,17,18,19",16,4,3861970,azathoth,44.24169921875,30.2900390625,580,169,169,4.058618068695068,1.680802822113037,786.8094384670258,848.9182777404785,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,454780,3520222,48672,48672,-38148.45111924074,-38147.97709072533,1,373548,-38148.45111924,-38147.97709073,0.0012,-38148.451121848695,-47761.05974065639,6057.799015033482,4006.2217492009513,226.13766434077627,570.802012046524,-344.6643477057478,106.7477977208937,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc580_15min_same_ren/DA/ec/001,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc580_15min_same_ren/DA/ec/001/solver_log.txt,ok,,
same_ren,15min_ren_same,500,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_same_ren/FTC_20251031_20251130_c30_sc500_15min_same_ren,1,"4,5,6,7",16,4,3861960,azathoth,42.26025390625,24.32568359375,500,177,177,3.6701862812042236,1.655256748199463,1210.0824551582336,1273.858654975891,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,476308,3914614,50976,50976,-37950.641622757554,-37950.30124068944,1,452555,-37950.64162276,-37950.30124069,0.0009,-37950.641626069104,-50657.05080616232,6421.1298593634765,6736.972983299661,205.29534798924206,551.58821354758,-346.292865558338,105.40079701223966,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc500_15min_same_ren/DA/ec/001,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc500_15min_same_ren/DA/ec/001/solver_log.txt,ok,,
same_ren,15min_ren_same,590,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_same_ren/FTC_20251031_20251130_c30_sc590_15min_same_ren,2,"8,9,10,11",16,4,3861962,azathoth,43.09619140625,21.77880859375,590,193,193,4.1684746742248535,1.8121728897094727,874.3785884380341,945.6573147773743,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,519364,4575134,55584,55584,-37919.040394413474,-37919.03946368775,1,421542,-37919.04039441,-37919.03946369,0.0,-37919.04039459389,-57154.54212791318,6042.257288950522,13517.369003906257,226.626380363005,442.8429477791515,-216.21656741614646,107.9079921203341,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc590_15min_same_ren/DA/ec/001,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc590_15min_same_ren/DA/ec/001/solver_log.txt,ok,,
same_ren,15min_ren_same,330,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_same_ren/FTC_20251031_20251130_c30_sc330_15min_same_ren,11,"44,45,46,47",16,4,3861965,azathoth,26.3076171875,18.77392578125,330,139,139,2.3108482360839844,1.1597506999969482,2286.9626784324646,2327.2048568725586,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,374050,2571830,40032,40032,-38194.62668746923,-38194.624731390824,1,340982,-38194.62668747,-38194.62473139,0.0,-38194.62668048267,-50782.094740928005,6088.274165255805,6811.284542625635,277.75892196371814,482.71961901798255,-204.96069705426441,107.12995038125736,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc330_15min_same_ren/DA/ec/001,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc330_15min_same_ren/DA/ec/001/solver_log.txt,ok,,
same_ren,15min_ren_same,320,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_same_ren/FTC_20251031_20251130_c30_sc320_15min_same_ren,6,"24,25,26,27",16,4,3861964,azathoth,26.3076171875,13.47509765625,320,136,136,2.291212320327759,1.1266398429870605,4083.3905215263367,4123.58038020134,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,365977,2598992,39168,39168,-37795.50981275026,-37795.383059088934,1,391394,-37795.50981275,-37795.38305909,0.0003,-37795.50980693499,-48810.428980882294,6305.314960296816,5123.339037499588,224.21816829837533,531.5278255757631,-307.3096572773878,106.42516657230792,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc320_15min_same_ren/DA/ec/001,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc320_15min_same_ren/DA/ec/001/solver_log.txt,ok,,
same_ren,15min_ren_same,470,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_same_ren/FTC_20251031_20251130_c30_sc470_15min_same_ren,13,"52,53,54,55",16,4,3861971,azathoth,36.87158203125,10.08203125,470,144,144,3.2252414226531982,1.4024150371551514,4087.612144947052,4136.593829154968,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,387505,2736856,41472,41472,-37143.26207507581,-37143.001821275946,1,364632,-37143.26207508,-37143.00182128,0.0007,-37143.262067448166,-47566.95931626921,6249.633684583138,4579.829977283245,182.5439200224533,481.77865748390485,-299.2347374614516,106.53167558365175,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc470_15min_same_ren/DA/ec/001,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc470_15min_same_ren/DA/ec/001/solver_log.txt,ok,,
same_ren,15min_ren_same,490,/users/delfos/aina/scentree-gen-remote/scentree-gen-remote/scenarios_AMPL/scenarios_AMPL_same_ren/FTC_20251031_20251130_c30_sc490_15min_same_ren,0,"0,1,2,3",16,4,3861957,azathoth,38.697265625,6.04736328125,490,178,178,3.4998466968536377,1.6436495780944824,6464.938041448593,6528.851198673248,ok,optimal,"Model was solved to optimality (subject to tolerances), and an optimal solution is available.",<undefined>,478999,4026152,51264,51264,-38644.46969390106,-38644.45683658978,1,468695,-38644.4696939,-38644.45683659,0.0,-38644.46967635628,-49948.76778918941,5240.478542358199,6437.040663542722,192.7045123016445,459.0027735799651,-266.2982612783206,106.92283179042474,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc490_15min_same_ren/DA/ec/001,/users/delfos/aina/mmobec-pyomo/results/FTC_20251031_20251130_c30_sc490_15min_same_ren/DA/ec/001/solver_log.txt,ok,,
